Date,Open,High,Low,Close,Volume,MA5,MA20,RSI,MACD,Signal_Line,Sentiment_Score,Predicted_Next_Close
2022-01-03,159.86,162.64,159.51,161.7,13128118.0,161.7,161.7,50.0,0.0,0.0,0.25,167.83
2022-01-04,164.31,168.58,164.23,167.83,20195802.0,164.76,164.76,100.0,0.49,0.1,0.0,163.78
2022-01-05,167.82,168.36,163.73,163.78,17539410.0,164.44,164.44,60.22,0.54,0.19,0.14,165.52
2022-01-06,166.91,167.37,163.87,165.52,14047498.0,164.71,164.71,66.02,0.72,0.29,0.0,167.16
2022-01-07,165.66,167.53,165.06,167.16,13913345.0,165.2,165.2,70.13,0.98,0.43,0.74,167.32
2022-01-10,169.07,169.31,165.53,167.32,12922455.0,166.32,165.55,70.48,1.18,0.58,0.18,167.49
2022-01-11,168.26,168.52,166.31,167.49,11704529.0,166.25,165.83,70.84,1.34,0.73,0.16,168.44
2022-01-12,168.46,169.59,167.18,168.44,12568011.0,167.19,166.16,72.71,1.53,0.89,0.05,168.23
2022-01-13,168.34,169.81,167.89,168.23,13623418.0,167.73,166.39,71.69,1.64,1.04,0.09,157.89
2022-01-14,160.76,161.03,156.9,157.89,40158362.0,165.87,165.54,42.5,0.89,1.01,0.25,151.27
2022-01-18,155.78,155.78,150.54,151.27,31450099.0,162.66,164.24,33.71,-0.24,0.76,0.59,148.93
2022-01-19,151.57,152.23,148.55,148.93,22160010.0,158.95,162.96,31.41,-1.31,0.35,0.11,147.66
2022-01-20,148.99,150.61,147.36,147.66,14860843.0,154.8,161.79,30.29,-2.24,-0.17,0.13,145.08
2022-01-21,147.5,147.51,144.27,145.08,20705401.0,150.17,160.59,28.25,-3.14,-0.76,0.62,144.95
2022-01-24,142.28,145.48,139.57,144.95,28503121.0,147.58,159.55,28.15,-3.82,-1.38,0.02,146.53
2022-01-25,143.65,146.85,140.79,146.53,18915869.0,146.63,158.74,18.47,-4.19,-1.94,0.17,147.92
2022-01-26,148.72,150.57,145.96,147.92,20709097.0,146.43,158.1,24.52,-4.32,-2.41,0.31,145.31
2022-01-27,149.42,150.38,144.13,145.31,17544523.0,145.96,157.39,18.41,-4.58,-2.85,0.29,146.61
2022-01-28,144.19,146.76,142.17,146.61,14116969.0,146.26,156.82,17.54,-4.62,-3.2,0.0,148.6
2022-01-31,145.64,148.79,144.67,148.6,13985745.0,146.99,156.41,22.04,-4.45,-3.45,0.72,151.15
2022-02-01,148.69,151.47,148.3,151.15,14584935.0,147.92,155.88,27.22,-4.06,-3.57,-0.07,149.94
2022-02-02,150.5,150.94,148.07,149.94,12441136.0,148.32,154.99,24.39,-3.8,-3.62,0.41,148.7
2022-02-03,150.0,151.65,148.28,148.7,12474882.0,149.0,154.23,23.71,-3.66,-3.63,-0.16,152.56
2022-02-04,149.1,153.5,148.77,152.56,16654409.0,150.19,153.59,41.31,-3.2,-3.54,0.22,153.07
2022-02-07,153.27,153.62,150.85,153.07,12572283.0,151.08,152.88,53.66,-2.76,-3.39,-0.03,155.95
2022-02-08,155.0,158.48,154.8,155.95,20411387.0,152.04,152.31,63.98,-2.15,-3.14,0.1,156.6
2022-02-09,156.59,157.43,155.82,156.6,9131135.0,153.38,151.77,68.26,-1.6,-2.83,0.77,155.95
2022-02-10,156.66,159.03,155.22,155.95,16455635.0,154.83,151.14,74.1,-1.2,-2.5,0.32,153.92
2022-02-11,155.61,158.19,152.97,153.92,16830005.0,155.1,150.43,68.34,-1.04,-2.21,0.39,152.49
2022-02-14,152.73,153.68,150.32,152.49,17026491.0,154.98,150.16,62.26,-1.01,-1.97,0.0,154.72
2022-02-15,154.51,155.94,153.85,154.72,9500867.0,154.74,150.33,63.52,-0.8,-1.74,0.21,155.0
