company,headline,sentiment,date
3M Corporation,"HR Dive
3M on the hook for more than $300K in penalties after employee’s death
OSHA said Tuesday that the manufacturer could have prevented the incident at a Wisconsin plant had it followed federal workplace safety regulations.
.
8 Nov 2023",-0.25,2023-11-08
3M Corporation,"MassDevice
3M Health Care Group president is leaving ahead of spinoff
3M (NYSE:MMM) announced today that Jeff Lavers, group president of its Health Care Business Group, intends to depart the company.
.
9 Nov 2023",0.7506,2023-11-09
3M Corporation,"WHYY
Delaware AG sues 3M for alleged role in PFAS contamination near airports, military bases
The State of Delaware has filed a lawsuit against the chemical company 3M for its alleged role in toxic PFAS contamination.
.
27 Oct 2023",-0.2263,2023-10-27
3M Corporation,"Yahoo Finance
Investors Heavily Search 3M Company (MMM): Here is What You Need to Know
Recently, Zacks.com users have been paying close attention to 3M (MMM). This makes it worthwhile to examine what the stock has in store.
.
3 Nov 2022",0.34,2022-11-03
3M Corporation,"kare11.com
3M layoffs will include 1,100 employees at corporate headquarters
3M layoffs will include 1,100 employees at corporate headquarters. The job cuts, part of 3M's global layoff plan, are set to begin on June 30, 2023. ... ST PAUL,...
.
2 May 2023",-0.296,2023-05-02
3M Corporation,"CNN
3M chief business officer fired for inappropriate conduct
3M fired 30-year company veteran Michael Vale on Friday for “inappropriate conduct,” less than one month after elevating him to a new role as chief business...
.
15 May 2023",-0.802,2023-05-15
3M Corporation,"CNN
3M agrees to pay almost $10 million to settle apparent Iran sanctions violations
3M has agreed to pay almost $10 million to settle apparent violations of Iranian sanctions, the US Office of Foreign Assets Control said last week.
.
26 Sept 2023",-0.6124,
3M Corporation,"Reuters
California, other states move to block 3M's $10.3 billion PFAS deal
A group of 22 states and U.S. territories moved to block a proposed $10.3 billion settlement that would resolve claims against 3M Co over water pollution...
.
26 Jul 2023",-0.4939,2023-07-26
3M Corporation,"AP News
3M reaches $10.3 billion settlement over contamination of water systems with 'forever chemicals'
Chemical manufacturer 3M Co. will pay at least $10.3 billion to settle lawsuits over contamination of many US public drinking water systems.
.
22 Jun 2023",-0.2023,2023-06-22
3M Corporation,"WHNT.com
3M announces Brookhaven campus rehabilitation plans, demolition imminent
3M announced future plans for the contaminated historic landfill buried under the former Brookhaven Middle School campus in Decatur.
.
12 Jan 2023",0.0,2023-01-12
3M Corporation,"PlasticsToday
OSHA Fines 3M for 'Willful Safety Violations'
The US Department of Labor's Occupational Safety and Health Administration (OSHA) cited 3M for two willful safety violations and has penalized the company...
.
9 Nov 2023",0.1531,2023-11-09
3M Corporation,"Yahoo Finance
3M Knew Process Was Dangerous Before Fatal Accident, OSHA Says
According to federal investigators, the death at the company's Wisconsin plant could have been avoided.
.
7 Nov 2023",-0.9432,2023-11-07
3M Corporation,"The Economic Times
3M reaches tentative $10.3 billion deal over US 'forever chemicals' claims
The company said the settlement would provide the funds over a 13-year period to cities, towns and other public water systems to test and treat...
.
24 Jun 2023",0.0516,2023-06-24
3M Corporation,"Reuters
3M reaches tentative $10 billion pollution settlement with US cities, Bloomberg reports
3M Co has struck a tentative settlement of at least $10 billion with a host of U.S. cities and towns to resolve water pollution claims tied to ""forever...
.
2 Jun 2023",0.2023,2023-06-02
3M Corporation,"The Independent
3M agrees to multi-billion dollar settlement in earplug lawsuits from U.S. service members
Chemical and consumer product manufacturer 3M has agreed to pay $6 billion to settle numerous lawsuits from U.S. service members who say they experienced...
.
29 Aug 2023",0.0772,2023-08-29
3M Corporation,"MassDevice
3M has a name for its healthcare business spinoff
3M (NYSE: MMM) +. 3M Company $145.83 4.95% Open 155.575 Day High 156.081 52 Week High 128.65 52 Week Low 82.08 today announced a name for its healthcare...
.
16 Nov 2023",-0.2732,2023-11-16
3M Corporation,"Minnesota Reformer
3M fined $312,000 following worker’s death at Wisconsin plant and other labor news
Maplewood-based 3M could have prevented a worker's death at its southwestern Wisconsin manufacturing plant, according to the US Department of Labor.
.
10 Nov 2023",-0.8271,2023-11-10
3M Corporation,"Patch
3M Plans To Lay Off 1100 Workers From Maplewood Campus: Notice
The 3M Company plans to lay off approximately 1100 employees from its global headquarters in Maplewood, according to a WARN letter sent to the state Tuesday.
.
2 May 2023",-0.2808,2023-05-02
3M Corporation,"Department of Energy (.gov)
DOE Recognizes 3M Company for Leadership in Energy Management
DOE Recognizes 3M Company for Leadership in Energy Management ... On September 23, the U.S. Department of Energy (DOE), Office of Energy Efficiency and Renewable...
.
29 Sept 2022",0.875,
3M Corporation,"The Business Journals
Global manufacturer with four Wisconsin plants will cut 2,500 production jobs
""We expect macroeconomic challenges to persist in 2023,” CEO Mike Roman said.
.
24 Jan 2023",-0.2023,2023-01-24
3M Corporation,"Forbes
3M Stock Plunges In Response To Lower-Than-Expected Revenue - Will Job Cuts Be Enough To Spur Business?
3M stock prices fell dramatically on January 24th after it missed revenue expectations. The company is cutting thousands of jobs in an effort to right the...
.
27 Jan 2023",-0.5994,2023-01-27
3M Corporation,"belganewsagency.eu
3M production process shut down after illegal PFAS emissions
Flemish authorities have shut down part of production at chemical company 3M's plant in Zwijndrecht after detecting illegal emissions of PFAS synthetic...
.
23 Sept 2023",-0.802,
3M Corporation,"MPR News
3M 'forever chemicals' settlement moves forward
A proposed $10 billion settlement with 3M over contamination of public water supplies is moving ahead after 22 state attorneys general dropped objections to...
.
29 Aug 2023",0.0,2023-08-29
3M Corporation,"KOAM News Now
40+ employees laid off at 3M in Nevada
NEVADA, Mo. (KOAM) - 3M lets go dozens of employees at its plant in Nevada, Missouri.
.
10 Feb 2023",0.0,2023-02-10
3M Corporation,"Financial Times
3M to cut 2,500 manufacturing jobs as consumer demand slows
3M announced plans to cut 2,500 jobs worldwide as the industrial conglomerate warned that a slowdown in demand during its fourth quarter was expected to...
.
24 Jan 2023",-0.743,2023-01-24
3M Corporation,"PR Newswire
3M announces Canon printer and inks now qualified for the 3M MCS Warranty for finished graphics.
PRNewswire/ -- 3M is excited to announce the approval of the Canon Colorado 1650 and its UVgel 460 ink with the 3M™ MCS™ Warranty – the most comprehensive.
.
27 Oct 2022",0.7778,2022-10-27
3M Corporation,"CBC
3M to pay at least $10.3B to settle 'forever chemical' drinking water lawsuits in U.S.
Chemical manufacturer 3M Co. will pay at least $10.3 billion to settle lawsuits over contamination of many U.S. public drinking water systems with...
.
23 Jun 2023",-0.4588,2023-06-23
3M Corporation,"Veterans of Foreign Wars (VFW)
3M Lawsuit Ends in Victory for Veterans
Thousands of veterans and current military service members may be entitled to receive compensation in the 3M earplug lawsuit. 3M agreed to pay $6.01 billion...
.
18 Sept 2023",-0.5574,
3M Corporation,"The Business Journals
3M names health care spinoff Solventum
3M is giving a new glimpse of the future of its $8 billion health care business, which it plans to spin off next year into an independent company.
.
16 Nov 2023",0.8316,2023-11-16
3M Corporation,"Reuters
3M raises full-year profit forecast aided by cost cuts, price hikes
3M Co on Tuesday raised its full-year adjusted profit forecast and reported upbeat quarterly earnings, as the diversified manufacturer was able to offset...
.
24 Oct 2023",0.5574,2023-10-24
3M Corporation,"ET EnergyWorld
Tata Power Delhi Distribution, 3M India tie up to provide technical training prog for Discom professionals
Tata Power Delhi Distribution Ltd (Tata Power-DDL) and 3M India Ltd have signed a Memorandum of Understanding to this effect, a company statement said.
.
13 Oct 2023",0.0,2023-10-13
