company,headline,sentiment,date
Boeing Corporation,"The Seattle Times Why U.S. government may still do business with Boeing, even as a felon As Boeing continues to face the fallout from two fatal 737 MAX crashes, the company now meets yet another question: What happens to its government... . 2 Jul 2024",-0.5423,2024-07-02
Boeing Corporation,"Financial Times Boeing’s supply chain shudders as workers walk and production slows Spirit AeroSystems, Boeing's struggling supplier, will begin furloughs in three weeks if a strike at its biggest customer continues. . 25 Sept 2024",-0.3818,
Boeing Corporation,"NPR Boeing machinists approve contract, bringing an end to a bruising seven-week strike Striking machinists voted to approve an agreement that will hike wages by 38%. The deal was endorsed by union leaders, who warned that Boeing's next offer... . 5 Nov 2024",0.3818,2024-11-05
Boeing Corporation,"Yahoo Finance Jim Cramer Says The Boeing Company (BA) Is A ‘Shocker’ In this article, we are going to take a look at where The Boeing Company (NYSE:BA) stands against the other stocks to watch according to Jim Cramer. . 22 Oct 2024",0.0,2024-10-22
Boeing Corporation,"NCPR: North Country Public Radio With the strike over, Boeing tries to refocus on what made the company iconic Boeing's machinists are returning to work after a bruising strike. But the aerospace giant still has big long-term problems to solve. . 7 Nov 2024",-0.431,2024-11-07
Boeing Corporation,"CNN 33,000 Boeing union members begin strike About 33000 union members at Boeing have started to walk off the job on Friday after they overwhelmingly rejected a proposed four-year contract with the... . 13 Sept 2024",-0.6486,
Boeing Corporation,Leeham News and Analysis Boeing: Breaking Up is Hard to Do As newly minted CEO Kelly Ortberg struggles to deal with striking workers from the International Aerospace Machinists (IAM) union in the Seattle and Portland (... . 14 Oct 2024,-0.4404,2024-10-14
Boeing Corporation,"MarketWatch Boeing’s defense chief is leaving, company says Boeing Co. said that Ted Colbert — its head of defense, space and security — would leave the company on Friday, as the beleaguered aviation giant's new... . 20 Sept 2024",0.4939,
Boeing Corporation,TravelPulse Boeing Company Bullish on Its 2025 Stock The company has been resilient and optimistic. It now has a bullish outlook on 2025. Part of the reasoning is based on a significant order from a supplier. . 24 Dec 2024,0.4767,2024-12-24
Boeing Corporation,"CNN Boeing’s crisis is getting worse. Now it’s borrowing tens of billions of dollars Cash-starved Boeing, contending with massive financial losses from a crippling strike and years of operational and safety problems, is turning to major banks... . 15 Oct 2024",-0.8834,2024-10-15
Boeing Corporation,"Fortune Boeing may put its iconic space business up for sale and had talks with Jeff Bezos’s Blue Origin, report says Aerospace giant Boeing is under such financial strain that it's exploring the sale of the business unit that supports key NASA missions. . 25 Oct 2024",0.3182,2024-10-25
Boeing Corporation,"Forbes Why Boeing’s Guilty Plea Won’t Fix 737 MAX Crisis Of Trust The company is up against a crisis of trust with its airline customers, regulators, government officials and the flying public. No plea deal can easily resolve... . 9 Jul 2024",-0.6369,2024-07-09
