Date,Open,High,Low,Close,Volume
2023-08-11,283.94,286.04,282.61,285.22,1874273.0
2023-08-14,284.06,285.6,281.27,284.54,2194187.0
2023-08-15,282.52,282.64,277.05,277.37,2593607.0
2023-08-16,277.0,281.71,274.085,274.51,2831256.0
2023-08-17,277.02,279.55,274.66,275.17,2534718.0
2023-08-18,273.01,275.69,271.11,273.8,2532964.0
2023-08-21,274.75,276.235,268.8,272.75,2207586.0
2023-08-22,273.94,274.1299,269.67,270.2,1669867.0
2023-08-23,270.3,273.76,269.1101,273.03,1677971.0
2023-08-24,271.6,274.69,269.2,269.3,1433718.0
2023-08-25,271.52,273.62,268.83,272.56,1291666.0
2023-08-28,273.5,276.999,273.035,274.79,1550820.0
2023-08-29,275.0,280.13,273.43,280.03,2065754.0
2023-08-30,280.03,283.81,279.81,282.33,1431019.0
2023-08-31,283.64,284.805,280.84,281.13,2579127.0
2023-09-01,284.8,287.07,283.65,286.25,2336591.0
2023-09-05,286.34,289.41,281.38,281.63,2515636.0
2023-09-06,280.42,284.47,279.04,282.9,1688876.0
2023-09-07,280.93,283.48,277.6509,281.43,1593373.0
2023-09-08,281.57,283.39,279.12,282.28,1241276.0
2023-09-11,284.56,285.0,279.95,282.05,1515311.0
2023-09-12,280.26,284.715,279.82,281.81,1587363.0
2023-09-13,280.21,282.74,273.0301,275.92,2119256.0
2023-09-14,279.0,283.175,277.83,282.56,2660520.0
2023-09-15,281.87,281.87,277.33,279.15,4940871.0
2023-09-18,279.06,282.75,278.85,280.94,1363218.0
2023-09-19,280.08,283.5,277.65,279.67,2313534.0
2023-09-20,281.5,286.5985,278.08,278.61,2382011.0
2023-09-21,276.21,276.21,271.6,272.03,2278483.0
2023-09-22,272.01,275.1,271.61,273.06,1708570.0
2023-09-25,270.75,274.83,270.07,274.27,1257517.0
2023-09-26,271.15,273.42,269.15,269.52,1756427.0
2023-09-27,271.0,274.23,269.2,272.71,1991541.0
2023-09-28,273.49,278.25,272.22,276.24,1994725.0
2023-09-29,279.08,279.55,271.36,273.0,2257825.0
2023-10-02,272.64,276.81,270.24,271.72,1778235.0
2023-10-03,271.21,273.58,267.54,268.97,2188005.0
2023-10-04,267.5,267.82,262.78,265.03,2970215.0
2023-10-05,263.9,265.94,260.43,260.8,2639337.0
2023-10-06,261.57,268.4185,258.27,266.04,2293464.0
2023-10-09,266.04,271.61,264.6508,271.3,1640764.0
2023-10-10,272.65,275.0957,271.83,273.21,2009107.0
2023-10-11,273.53,274.4079,269.9,272.83,1538219.0
2023-10-12,273.8,273.8,266.19,269.61,1910506.0
2023-10-13,270.49,273.9399,266.1,267.94,1918648.0
2023-10-16,272.12,273.972,269.58,270.79,1678588.0
2023-10-17,268.58,275.56,268.58,272.65,2110205.0
2023-10-18,268.5,269.0,258.75,259.22,4257056.0
2023-10-19,257.91,260.0,251.76,252.89,3849996.0
2023-10-20,251.31,253.49,248.158,249.2,3103477.0
2023-10-23,247.63,251.61,246.56,247.32,3193201.0
2023-10-24,250.25,251.72,247.25,249.55,2304815.0
2023-10-25,249.87,250.77,244.5,244.94,2542399.0
2023-10-26,245.53,246.73,240.41,242.43,3859150.0
2023-10-27,243.05,243.915,237.86,238.56,3229943.0
2023-10-30,240.94,243.6,239.18,242.16,4478283.0
2023-10-31,227.65,230.54,223.76,226.05,12093251.0
2023-11-01,225.11,232.65,223.9244,231.83,4932814.0
2023-11-02,235.8,239.59,232.88,239.12,7749892.0
2023-11-03,241.51,244.2393,238.18,240.75,3929453.0
2023-11-06,241.51,242.92,236.3607,238.28,2891529.0
2023-11-07,234.58,237.14,233.57,234.92,4073958.0
2023-11-08,236.0,237.79,234.445,234.82,2532451.0
2023-11-09,237.44,239.28,233.82,234.15,2708931.0
2023-11-10,235.34,240.15,234.62,239.68,2525979.0
2023-11-13,238.88,243.31,238.88,241.67,3035714.0
2023-11-14,246.75,249.5499,244.69,247.86,3441793.0
2023-11-15,249.52,252.925,248.6,251.09,3740063.0
2023-11-16,250.5,252.92,246.6,248.21,2625013.0
2023-11-17,250.09,254.26,250.0,253.07,3438183.0
2023-11-20,252.61,252.9,248.66,250.45,2661794.0
2023-11-21,249.44,249.8538,248.32,249.41,1765468.0
2023-11-22,241.84,247.63,241.81,246.01,3594076.0
2023-11-24,246.75,248.9,246.7,247.36,982235.0
2023-11-27,246.96,248.215,246.32,247.39,1743468.0
2023-11-28,247.74,248.87,246.01,247.5,2150011.0
