Date,Actual_Close,Predicted_Close
2024-01-02,25.57,26.51409
2024-01-03,24.26,25.771803
2024-01-04,25.01,24.614403
2024-01-05,25.63,24.616503
2024-01-08,25.36,25.057486
2024-01-09,24.68,24.781681
2024-01-10,24.03,24.749048
2024-01-11,23.27,23.602844
2024-01-12,22.87,23.321136
2024-01-16,22.17,22.737574
2024-01-17,22.15,22.060356
2024-01-18,22.0,21.949139
2024-01-19,22.56,21.792164
2024-01-22,22.58,22.236244
2024-01-23,22.37,22.536415
2024-01-24,23.11,22.969643
2024-01-25,22.85,22.470594
2024-01-26,22.72,22.319162
2024-01-29,22.76,22.470818
2024-01-30,22.57,22.510221
2024-01-31,23.25,22.534874
2024-02-01,22.64,22.221983
2024-02-02,22.16,22.340136
2024-02-05,23.11,21.926414
2024-02-06,22.81,22.641811
2024-02-07,22.54,22.815723
2024-02-08,22.24,22.482262
2024-02-09,22.63,22.347816
2024-02-12,21.55,22.450228
2024-02-13,21.54,21.711912
2024-02-14,22.29,21.482779
2024-02-15,21.98,22.429377
2024-02-16,22.31,21.911955
2024-02-20,21.75,21.973103
2024-02-21,21.57,21.960194
2024-02-22,21.73,21.493908
2024-02-23,20.99,21.741373
2024-02-26,21.63,20.804554
2024-02-27,21.16,21.454897
2024-02-28,21.26,21.162558
2024-02-29,21.49,21.576912
2024-03-01,20.58,21.507397
2024-03-04,21.01,21.601276
2024-03-05,20.89,21.306438
2024-03-06,20.94,21.054018
2024-03-07,21.16,20.809185
2024-03-08,21.54,21.082834
2024-03-11,21.28,21.291342
2024-03-12,21.05,21.365368
2024-03-13,20.62,20.69065
2024-03-14,20.82,20.818192
2024-03-15,20.69,21.052954
2024-03-18,20.71,20.949104
2024-03-19,21.09,20.936842
2024-03-20,20.8,20.952888
2024-03-21,20.58,20.724113
2024-03-22,20.63,20.886755
2024-03-25,20.51,20.720287
2024-03-26,21.02,20.799307
2024-03-27,21.69,20.694225
2024-03-28,19.54,21.388033
2024-04-01,18.72,20.596237
2024-04-02,18.5,20.543043
2024-04-03,18.98,20.373714
2024-04-04,19.13,19.377298
2024-04-05,19.16,19.410994
2024-04-08,19.18,19.174381
2024-04-09,18.02,19.179193
2024-04-10,18.08,18.889465
2024-04-11,17.85,18.114101
2024-04-12,17.65,18.04867
2024-04-15,17.64,17.893326
2024-04-16,17.63,17.95043
2024-04-17,17.59,17.884756
2024-04-18,18.24,17.7701
2024-04-19,18.22,18.057999
2024-04-22,18.05,18.638039
2024-04-23,17.81,18.551723
2024-04-24,17.6,17.705832
2024-04-25,17.7,17.956758
2024-04-26,18.02,17.811314
2024-04-29,17.73,18.058176
2024-04-30,17.34,18.807219
2024-05-01,17.53,18.193909
2024-05-02,17.81,17.980452
2024-05-03,17.26,17.864069
2024-05-06,17.35,17.575457
2024-05-07,17.23,17.549831
2024-05-08,17.25,17.415962
2024-05-09,17.19,17.399336
2024-05-10,18.12,17.467768
2024-05-13,18.35,17.886187
2024-05-14,17.89,18.517433
2024-05-15,18.34,17.815704
2024-05-16,18.18,18.135534
2024-05-17,17.82,18.123264
2024-05-20,16.68,17.733013
2024-05-21,16.47,17.582325
2024-05-22,15.95,16.977976
2024-05-23,16.03,16.833347
2024-05-24,15.38,16.743404
2024-05-28,14.89,16.436043
2024-05-29,15.39,15.697145
2024-05-30,16.22,15.377245
2024-05-31,15.92,16.165037
2024-06-03,16.11,16.240288
2024-06-04,15.94,15.959346
2024-06-05,15.86,15.89374
2024-06-06,15.84,15.870926
2024-06-07,15.94,15.819769
2024-06-10,15.93,15.886637
2024-06-11,15.54,16.103836
2024-06-12,15.45,15.657164
2024-06-13,15.55,15.5960045
2024-06-14,15.15,15.687981
2024-06-17,16.11,15.444518
2024-06-18,15.87,16.195555
2024-06-20,15.97,15.693147
2024-06-21,15.91,15.771935
2024-06-24,15.7,15.82263
2024-06-25,15.66,15.648181
2024-06-26,12.19,15.66367
2024-06-27,12.095,15.7693405
2024-06-28,11.58,13.291286
2024-07-01,11.57,12.730826
2024-07-02,11.1,11.8618145
2024-07-03,11.26,11.402389
2024-07-05,10.82,11.300936
2024-07-08,10.79,11.234074
2024-07-09,11.26,10.81306
2024-07-10,11.43,11.308197
2024-07-11,11.5,10.994476
2024-07-12,11.7,11.464959
2024-07-15,11.73,11.657633
2024-07-16,11.85,11.684309
2024-07-17,11.36,11.844811
2024-07-18,11.01,11.3523245
2024-07-19,11.3,11.091984
2024-07-22,11.23,11.82886
2024-07-23,11.16,11.183253
2024-07-24,11.51,11.6739
2024-07-25,11.82,11.537153
2024-07-26,11.94,11.70518
2024-07-29,12.16,12.082103
2024-07-30,11.87,12.024053
2024-07-31,11.81,11.815507
2024-08-01,11.48,11.838457
2024-08-02,10.72,11.615134
2024-08-05,10.91,11.219405
2024-08-06,10.78,10.942754
2024-08-07,10.86,11.209789
2024-08-08,10.68,11.489066
2024-08-09,10.2,11.03553
2024-08-12,10.56,10.690746
2024-08-13,10.43,10.593661
2024-08-14,10.82,10.674842
2024-08-15,10.92,10.789501
2024-08-16,10.85,10.772817
2024-08-19,10.73,10.898
2024-08-20,10.39,10.792772
2024-08-21,10.03,10.502393
2024-08-22,10.3,10.523854
2024-08-23,10.38,10.530141
2024-08-26,9.45,10.627458
2024-08-27,9.38,10.535638
2024-08-28,9.25,10.223653
2024-08-29,9.25,9.705125
2024-08-30,8.97,9.794459
2024-09-03,8.65,9.348294
2024-09-04,8.74,8.940652
2024-09-05,8.77,9.131305
2024-09-06,8.91,8.951398
2024-09-09,8.88,8.804962
2024-09-10,8.74,8.827444
2024-09-11,8.84,8.815936
2024-09-12,9.21,8.877567
2024-09-13,9.02,9.16004
2024-09-16,9.06,9.010621
2024-09-17,9.01,8.976692
2024-09-18,8.98,9.0233555
2024-09-19,8.71,8.9441395
2024-09-20,8.56,8.844148
2024-09-23,8.53,8.956282
2024-09-24,8.25,8.679475
2024-09-25,8.52,8.817045
2024-09-26,9.06,8.467735
2024-09-27,8.96,9.013676
2024-09-30,8.7,8.7895975
2024-10-01,8.7,8.635356
2024-10-02,8.67,8.268779
2024-10-03,8.72,8.513807
2024-10-04,8.87,8.405945
2024-10-07,9.08,8.743203
2024-10-08,8.91,8.572869
2024-10-09,9.03,8.87697
2024-10-10,9.21,8.954034
2024-10-11,9.0,9.172472
2024-10-14,10.42,9.012313
2024-10-15,11.07,10.4688225
2024-10-16,10.66,11.102931
2024-10-17,10.79,10.655706
2024-10-18,10.45,10.772583
2024-10-21,9.73,10.873733
2024-10-22,9.35,9.766414
2024-10-23,9.34,9.310507
2024-10-24,9.26,9.457377
2024-10-25,9.44,9.331049
2024-10-28,9.35,9.502211
2024-10-29,9.24,9.60844
2024-10-30,9.46,9.554816
2024-10-31,9.46,9.405183
2024-11-01,9.33,9.364407
2024-11-04,9.62,9.356806
2024-11-05,9.23,9.55763
2024-11-06,9.27,9.3678665
2024-11-07,9.07,9.356307
2024-11-08,9.39,9.056267
2024-11-11,9.01,9.262539
2024-11-12,9.03,9.347545
2024-11-13,8.81,9.128331
2024-11-14,8.48,8.95945
2024-11-15,8.66,8.729943
2024-11-18,8.29,8.595117
2024-11-19,8.24,8.645593
2024-11-20,8.3,8.717434
2024-11-21,8.66,8.441326
2024-11-22,9.06,8.552164
2024-11-25,8.73,9.010464
2024-11-26,9.06,8.612457
2024-11-27,9.02,8.893548
2024-11-29,8.98,9.096469
2024-12-02,8.95,8.936232
2024-12-03,8.74,8.988179
2024-12-04,8.47,8.885186
2024-12-05,8.56,8.61649
2024-12-06,8.85,8.648724
2024-12-09,10.42,8.856822
2024-12-10,9.84,10.608529
2024-12-11,9.73,9.44254
2024-12-12,10.39,9.865842
2024-12-13,10.18,10.200934
2024-12-16,9.97,9.897301
2024-12-17,9.7,9.882482
2024-12-18,9.35,9.527623
2024-12-19,9.55,9.255964
2024-12-20,9.3,9.285179
2024-12-23,9.19,9.20615
2024-12-24,9.68,9.339852
2024-12-26,9.62,9.375935
2024-12-27,9.26,9.518098
