Date,Actual_Close,Predicted_Close
2024-01-02,338.26,345.8495
2024-01-03,338.59,334.6869
2024-01-04,342.94,336.78354
2024-01-05,347.93,341.4003
2024-01-08,346.19,346.56842
2024-01-09,356.8,345.65768
2024-01-10,356.53,349.98743
2024-01-11,355.71,354.28818
2024-01-12,358.43,355.2544
2024-01-16,355.7,355.1875
2024-01-17,357.9,357.0232
2024-01-18,362.41,355.92532
2024-01-19,356.69,357.5141
2024-01-22,350.78,360.01477
2024-01-23,347.27,353.81915
2024-01-24,350.97,339.0702
2024-01-25,355.3,340.26694
2024-01-26,355.7,352.3977
2024-01-29,357.1,354.38885
2024-01-30,352.96,354.56595
2024-01-31,360.07,352.86166
2024-02-01,357.23,355.82373
2024-02-02,355.14,357.0491
2024-02-05,356.25,356.15338
2024-02-06,362.69,357.3405
2024-02-07,363.72,352.48642
2024-02-08,363.15,361.64316
2024-02-09,365.45,360.92557
2024-02-12,357.59,361.88483
2024-02-13,358.23,359.744
2024-02-14,361.08,362.34
2024-02-15,362.35,363.29285
2024-02-16,362.57,361.87994
2024-02-20,364.13,360.79877
2024-02-21,371.34,358.8766
2024-02-22,371.96,364.70752
2024-02-23,371.6,363.03726
2024-02-26,375.56,369.14102
2024-02-27,377.61,369.836
2024-02-28,380.61,372.7817
2024-02-29,384.45,378.24106
2024-03-01,380.37,380.09933
2024-03-04,378.45,379.9486
2024-03-05,377.44,378.82114
2024-03-06,376.55,377.348
2024-03-07,373.35,378.30045
2024-03-08,371.52,374.55
2024-03-11,374.54,371.8157
2024-03-12,378.99,374.18118
2024-03-13,375.27,379.07278
2024-03-14,373.23,376.93347
2024-03-15,371.91,373.2084
2024-03-18,379.41,372.92438
2024-03-19,384.41,374.99048
2024-03-20,395.2,382.18686
2024-03-21,390.28,391.3324
2024-03-22,383.51,389.26108
2024-03-25,379.93,384.39648
2024-03-26,385.89,379.54968
2024-03-27,383.6,386.78394
2024-03-28,368.03,383.77594
2024-04-01,363.0,376.5889
2024-04-02,359.9,365.19998
2024-04-03,357.68,364.47354
2024-04-04,357.87,358.7567
2024-04-05,362.05,357.59094
2024-04-08,361.42,363.54117
2024-04-09,350.56,360.73233
2024-04-10,347.37,350.93472
2024-04-11,342.87,348.8296
2024-04-12,337.93,340.89838
2024-04-15,334.83,336.97556
2024-04-16,332.83,334.83264
2024-04-17,332.89,327.46326
2024-04-18,335.36,331.89188
2024-04-19,336.11,334.9422
2024-04-22,339.0,338.14066
2024-04-23,333.01,343.85968
2024-04-24,331.98,335.14944
2024-04-25,335.09,333.97977
2024-04-26,336.8,334.09753
2024-04-29,334.22,335.5558
2024-04-30,331.97,339.33585
2024-05-01,335.53,333.89645
2024-05-02,342.85,336.6424
2024-05-03,342.29,339.59225
2024-05-06,340.69,340.80048
2024-05-07,338.83,339.7095
2024-05-08,347.44,341.25446
2024-05-09,346.43,345.40952
2024-05-10,340.96,344.63177
2024-05-13,340.5,343.6831
2024-05-14,348.67,343.13452
2024-05-15,342.73,348.77338
2024-05-16,344.21,346.48206
2024-05-17,337.82,344.24493
2024-05-20,336.15,339.76685
2024-05-21,330.59,339.549
2024-05-22,326.89,334.76834
2024-05-23,325.1,329.60886
2024-05-24,328.7,321.7923
2024-05-28,325.91,326.62952
2024-05-29,329.18,324.8717
2024-05-30,334.87,327.8471
2024-05-31,328.01,334.6443
2024-06-03,328.26,326.27402
2024-06-04,330.26,328.39224
2024-06-05,331.1,331.30612
2024-06-06,327.03,329.12814
2024-06-07,332.56,328.90656
