Date,Actual_Close,Predicted_Close
2024-01-02,186.32,187.19846
2024-01-03,187.14,187.41144
2024-01-04,189.06,187.5999
2024-01-05,189.21,187.86743
2024-01-08,186.77,188.48807
2024-01-09,184.97,184.46352
2024-01-10,185.03,183.66977
2024-01-11,182.04,184.96185
2024-01-12,180.97,181.55618
2024-01-16,181.0,181.43971
2024-01-17,179.79,179.6803
2024-01-18,183.17,178.42691
2024-01-19,185.01,180.49017
2024-01-22,185.47,182.57047
2024-01-23,185.82,183.39961
2024-01-24,188.07,184.69424
2024-01-25,201.43,185.33015
2024-01-26,200.86,197.68733
2024-01-29,204.15,196.92773
2024-01-30,200.74,199.16907
2024-01-31,203.22,198.71613
2024-02-01,206.41,198.87398
2024-02-02,205.94,199.41318
2024-02-05,205.65,201.19478
2024-02-06,209.08,203.44267
2024-02-07,211.21,205.42337
2024-02-08,212.47,208.31375
2024-02-09,212.26,208.3942
2024-02-12,209.67,211.28703
2024-02-13,210.9,209.6342
2024-02-14,212.53,210.63802
2024-02-15,212.56,211.0186
2024-02-16,212.49,212.22202
2024-02-20,210.89,212.4653
2024-02-21,213.99,208.999
2024-02-22,214.56,212.95769
2024-02-23,216.96,214.0006
2024-02-26,217.98,214.52078
2024-02-27,218.03,216.59433
2024-02-28,219.42,217.22157
2024-02-29,219.66,218.23169
2024-03-01,218.91,218.86705
2024-03-04,217.2,218.90674
2024-03-05,218.45,218.52046
2024-03-06,223.42,218.22144
2024-03-07,223.37,221.35043
2024-03-08,220.19,223.06221
2024-03-11,222.65,219.99097
2024-03-12,222.81,222.63814
2024-03-13,220.47,222.36797
2024-03-14,218.46,221.6107
2024-03-15,220.97,220.24037
2024-03-18,221.69,220.5197
2024-03-19,227.91,221.62122
2024-03-20,229.12,223.7398
2024-03-21,225.96,227.48645
2024-03-22,226.03,226.72495
2024-03-25,224.46,226.23705
2024-03-26,227.75,225.29352
2024-03-27,227.69,227.36102
2024-03-28,227.61,227.4127
2024-04-01,225.53,226.62796
2024-04-02,226.63,226.22427
2024-04-03,219.59,225.99835
2024-04-04,222.46,222.26366
2024-04-05,224.11,224.16519
2024-04-08,219.84,224.93402
2024-04-09,217.65,220.76668
2024-04-10,218.2,220.04662
2024-04-11,218.2,219.94812
2024-04-12,218.4,218.37659
2024-04-15,218.34,218.96895
2024-04-16,217.67,218.70157
2024-04-17,217.5,218.2198
2024-04-18,231.04,217.65161
2024-04-19,233.0,225.12231
2024-04-22,238.96,231.24374
2024-04-23,239.12,225.68878
2024-04-24,237.1,228.76183
2024-04-25,235.64,234.6178
2024-04-26,238.92,235.6775
2024-04-29,234.03,235.59993
2024-04-30,231.46,234.7421
2024-05-01,232.5,233.11542
2024-05-02,230.77,231.96304
2024-05-03,234.33,228.3376
2024-05-06,234.66,232.99701
2024-05-07,236.24,233.52814
2024-05-08,239.14,234.95746
2024-05-09,242.3,236.84416
2024-05-10,238.65,240.00665
2024-05-13,241.53,237.49057
2024-05-14,241.7,240.10056
2024-05-15,241.32,238.93352
2024-05-16,242.82,241.65279
2024-05-17,242.3,237.06117
2024-05-20,243.08,240.0182
2024-05-21,240.09,241.00377
2024-05-22,235.46,241.78236
2024-05-23,238.18,241.41972
2024-05-24,237.25,236.2064
2024-05-28,235.94,239.15619
2024-05-29,237.22,235.9883
2024-05-30,240.0,236.60745
2024-05-31,236.88,238.02936
2024-06-03,237.25,237.62737
2024-06-04,234.69,237.32263
2024-06-05,233.35,235.38031
2024-06-06,232.67,235.32516
2024-06-07,232.44,232.56265
2024-06-10,224.53,232.45825
2024-06-11,224.04,230.16066
2024-06-12,222.19,222.87709
2024-06-13,224.82,222.11609
2024-06-14,228.27,223.78583
2024-06-17,229.31,228.89912
2024-06-18,230.21,229.02818
2024-06-20,230.38,229.79408
2024-06-21,231.47,228.7406
2024-06-24,230.59,231.13838
2024-06-25,230.68,231.05898
2024-06-26,228.4,230.95595
2024-06-27,231.55,227.5763
2024-06-28,233.81,231.01503
2024-07-01,235.97,236.3274
