Date,Actual_Close,Predicted_Close
2024-01-02,91.65,89.980644
2024-01-03,90.56,90.86497
2024-01-04,90.9,90.18554
2024-01-05,91.55,91.106865
2024-01-08,89.67,90.84577
2024-01-09,89.29,90.104324
2024-01-10,89.45,89.00526
2024-01-11,90.35,88.7563
2024-01-12,93.05,89.411446
2024-01-16,90.34,91.94386
2024-01-17,92.21,89.993286
2024-01-18,93.06,90.91385
2024-01-19,95.08,91.344475
2024-01-22,93.77,94.10767
2024-01-23,93.5,92.851555
2024-01-24,94.86,92.92228
2024-01-25,95.36,94.607285
2024-01-26,97.49,94.275345
2024-01-29,96.94,94.42748
2024-01-30,96.05,97.92717
2024-01-31,97.06,96.0024
2024-02-01,97.13,98.24929
2024-02-02,96.65,97.77936
2024-02-05,99.29,97.46471
2024-02-06,99.14,98.5734
2024-02-07,110.54,98.91698
2024-02-08,108.39,108.51049
2024-02-09,109.29,108.55696
2024-02-12,110.46,108.06628
2024-02-13,111.56,109.656845
2024-02-14,112.45,107.63694
2024-02-15,111.6,110.81961
2024-02-16,109.44,111.05065
2024-02-20,107.67,109.256454
2024-02-21,107.64,105.17822
2024-02-22,107.74,106.4417
2024-02-23,107.68,106.85261
2024-02-26,109.42,106.92128
2024-02-27,110.8,107.75701
2024-02-28,111.58,110.78005
2024-02-29,111.95,110.108154
2024-03-01,113.69,111.17114
2024-03-04,112.87,110.02205
2024-03-05,110.06,112.11835
2024-03-06,110.18,111.36502
2024-03-07,110.32,110.232
2024-03-08,112.31,110.61443
2024-03-11,112.46,111.748024
2024-03-12,112.5,112.34103
2024-03-13,112.06,112.57837
2024-03-14,111.95,110.91935
2024-03-15,113.85,111.20452
2024-03-18,114.51,111.78429
2024-03-19,116.46,114.176285
2024-03-20,116.7,113.97665
2024-03-21,115.87,115.34335
2024-03-22,119.36,115.83508
2024-03-25,119.93,116.253944
2024-03-26,120.98,119.11195
2024-03-27,122.36,120.46663
2024-03-28,121.53,121.33956
2024-04-01,122.82,121.16643
2024-04-02,118.98,121.59489
2024-04-03,117.09,119.94859
2024-04-04,118.38,118.37509
2024-04-05,117.35,118.29348
2024-04-08,117.97,117.87735
2024-04-09,117.19,118.026344
2024-04-10,117.15,117.40459
2024-04-11,114.01,117.19068
2024-04-12,112.95,110.88287
2024-04-15,113.88,113.108444
2024-04-16,112.94,113.45957
2024-04-17,112.43,112.21888
2024-04-18,112.61,106.16799
2024-04-19,111.99,111.373764
2024-04-22,113.71,112.55433
2024-04-23,113.92,109.46784
2024-04-24,112.77,112.9812
2024-04-25,112.73,110.72897
2024-04-26,112.08,110.7405
2024-04-29,111.1,113.10654
2024-04-30,110.48,111.283295
2024-05-01,112.62,109.52982
2024-05-02,113.66,112.19498
2024-05-03,116.47,113.36578
2024-05-06,105.39,116.36417
2024-05-07,105.44,104.68293
2024-05-08,105.8,105.627556
2024-05-09,105.79,106.04681
2024-05-10,105.83,105.80289
2024-05-13,105.35,105.135704
2024-05-14,102.77,104.416336
2024-05-15,103.37,102.65973
2024-05-16,103.25,103.2326
2024-05-17,102.9,103.63507
2024-05-20,103.01,103.72336
2024-05-21,103.02,102.73731
2024-05-22,100.66,103.220146
2024-05-23,101.76,101.330124
2024-05-24,102.44,101.78883
2024-05-28,100.88,103.03509
2024-05-29,101.7,100.6275
2024-05-30,103.91,101.618866
2024-05-31,102.77,103.458435
2024-06-03,103.33,102.707954
2024-06-04,101.5,102.263725
2024-06-05,101.21,101.48049
2024-06-06,101.54,101.737175
2024-06-07,102.74,101.20149
2024-06-10,100.87,102.32299
2024-06-11,100.8,102.58917
2024-06-12,100.09,101.2663
