,Open,High,Low,Close,Volume
2022-07-25,254.57,254.8,248.655,250.38,2860421.0
2022-07-26,249.56,259.22,248.7,257.09,5272297.0
2022-07-27,255.8,259.91,254.69,258.89,2718471.0
2022-07-28,258.8,264.0,257.56,263.46,2849053.0
2022-07-29,263.65,264.3505,262.095,263.37,2653895.0
2022-08-01,262.54,265.46,262.41,264.23,2383975.0
2022-08-02,264.62,265.45,260.89,261.05,2375235.0
2022-08-03,261.05,262.92,259.755,262.09,2305469.0
2022-08-04,261.7,262.18,258.69,260.64,2089596.0
2022-08-05,259.64,260.0299,257.07,259.23,1818555.0
2022-08-08,260.0,260.91,255.34,256.8,2253706.0
2022-08-09,256.9,260.205,256.36,260.06,2315836.0
2022-08-10,262.0,263.71,260.5,261.36,2967962.0
2022-08-11,263.2,263.27,258.63,259.28,2007282.0
2022-08-12,259.55,262.51,259.55,262.18,1530824.0
2022-08-15,262.21,265.62,261.25,265.44,2342816.0
2022-08-16,265.04,267.13,264.26,266.29,1828116.0
2022-08-17,265.96,267.97,265.58,266.82,1699066.0
2022-08-18,266.0,267.36,265.42,266.58,1591923.0
2022-08-19,265.94,267.75,265.54,266.54,1833797.0
2022-08-22,264.5,265.79,262.37,262.95,1986909.0
2022-08-23,262.62,263.35,260.53,260.54,2211064.0
2022-08-24,260.71,262.0,259.86,260.86,1777334.0
2022-08-25,261.99,262.68,260.2,262.56,1330619.0
2022-08-26,262.8,263.2,256.39,256.95,2357840.0
2022-08-29,255.5,256.71,254.59,255.66,2015050.0
2022-08-30,256.0,256.72,252.57,253.49,2051259.0
2022-08-31,254.17,255.68,252.2,252.28,3119229.0
2022-09-01,251.82,256.53,251.76,256.47,2577843.0
2022-09-02,257.41,258.58,253.36,254.51,1791551.0
2022-09-06,254.47,256.73,253.38,254.39,2638579.0
2022-09-07,255.14,259.82,254.96,258.42,4185152.0
2022-09-08,257.85,261.085,257.33,260.08,2448912.0
2022-09-09,260.26,260.74,258.21,259.52,2007248.0
2022-09-12,260.0,261.4,259.42,260.37,2204324.0
2022-09-13,257.74,258.95,253.67,254.33,2604856.0
2022-09-14,255.0,258.265,254.37,255.72,2745402.0
2022-09-15,255.02,255.23,252.49,253.47,2289465.0
2022-09-16,251.85,255.82,251.75,254.91,4304082.0
2022-09-19,254.0,257.55,253.35,257.01,2196034.0
2022-09-20,256.1,256.49,252.78,255.4,2140264.0
2022-09-21,255.13,256.91,251.08,251.08,2438811.0
2022-09-22,250.39,250.43,247.65,247.94,2292951.0
2022-09-23,247.21,249.095,244.19,245.95,2672105.0
2022-09-26,245.94,246.245,242.44,243.76,3179136.0
2022-09-27,244.58,244.93,236.56,236.7,4193797.0
2022-09-28,236.13,238.53,233.76,236.94,4202520.0
2022-09-29,236.32,237.66,232.46,234.4,3053196.0
2022-09-30,233.32,234.83,230.58,230.74,3629346.0
2022-10-03,233.52,236.85,231.705,235.34,3286854.0
2022-10-04,236.71,241.045,236.21,238.5,3685899.0
2022-10-05,236.91,240.41,236.14,239.09,3032973.0
2022-10-06,239.34,239.88,234.455,234.75,2999161.0
2022-10-07,233.96,234.6,232.08,233.19,2294343.0
2022-10-10,233.41,236.2625,233.41,234.95,2668736.0
2022-10-11,234.16,239.12,233.93,237.05,3169249.0
2022-10-12,237.27,240.035,237.06,237.06,2709329.0
2022-10-13,234.46,249.3,234.46,246.75,5027008.0
2022-10-14,249.08,249.43,242.41,243.16,2918634.0
2022-10-17,245.8,247.22,243.53,246.48,2758210.0
2022-10-18,249.37,250.42,247.25,249.19,3123554.0
2022-10-19,250.0,252.52,249.115,250.75,3021325.0
2022-10-20,249.55,251.75,249.05,249.77,2410780.0
2022-10-21,250.21,255.36,249.5,254.55,3254868.0
2022-10-24,255.28,256.8699,253.07,255.32,4125185.0
2022-10-25,254.57,257.28,254.4,255.73,2688965.0
2022-10-26,257.84,260.69,256.12,256.61,3584203.0
2022-10-27,263.0,266.99,262.26,265.11,4145682.0
2022-10-28,267.51,274.81,265.99,274.52,4647609.0
2022-10-31,273.06,273.63,270.81,272.66,3336099.0
2022-11-01,273.69,273.79,269.66,272.95,2740902.0
2022-11-02,273.0,276.67,270.31,270.37,3070720.0
2022-11-03,269.33,274.68,268.38,272.95,3225427.0
2022-11-04,275.6,275.71,272.13,274.62,3256637.0
2022-11-07,275.07,278.0761,275.07,276.41,3029606.0
2022-11-08,276.86,279.52,276.5,278.4,2629039.0
2022-11-09,278.51,280.25,277.68,277.79,2610819.0
2022-11-10,281.49,281.67,272.58,275.88,4510912.0
2022-11-11,276.33,277.0,269.18,271.39,4742826.0
2022-11-14,270.93,274.71,270.58,272.27,3357448.0
2022-11-15,270.25,271.03,266.34,267.84,5429117.0
2022-11-16,268.92,274.43,268.92,272.51,4132650.0
2022-11-17,272.07,274.35,270.56,273.36,2467904.0
2022-11-18,273.92,275.1,272.12,273.37,2699237.0
2022-11-21,274.65,274.98,273.1,274.52,2974548.0
2022-11-22,275.0,275.3,274.3,274.76,2770631.0
2022-11-23,275.55,275.65,272.88,273.27,2514942.0
2022-11-25,274.51,275.315,272.86,275.0,1596579.0
2022-11-28,274.88,275.94,272.375,272.88,3160615.0
2022-11-29,271.0,271.92,269.47,271.41,2873619.0
2022-11-30,269.62,273.31,268.83,272.79,5196674.0
2022-12-01,273.16,274.24,271.39,273.4,2599642.0
2022-12-02,269.81,273.445,269.62,273.4,2807524.0
2022-12-05,271.02,272.57,270.0034,271.59,2586940.0
2022-12-06,271.8,273.37,270.03,271.77,3573035.0
2022-12-07,272.5,273.98,269.67,270.34,2766448.0
2022-12-08,271.0,273.57,270.62,273.39,3022742.0
2022-12-09,273.61,274.16,271.72,272.04,1677358.0
2022-12-12,272.19,276.71,271.22,276.62,3230450.0
2022-12-13,278.68,279.9,273.64,274.28,3390149.0
2022-12-14,275.22,277.08,272.3,274.53,2660859.0
2022-12-15,273.79,274.3799,269.21,271.73,2735847.0
2022-12-16,270.41,271.02,265.76,266.12,5932459.0
2022-12-19,266.25,268.42,264.67,265.83,2160779.0
2022-12-20,266.92,267.94,264.54,267.25,1785563.0
2022-12-21,267.48,269.94,267.31,268.16,2366831.0
2022-12-22,267.27,268.12,263.65,265.77,2366827.0
2022-12-23,265.9,268.345,264.79,267.57,1269060.0
2022-12-27,268.66,268.87,266.6,266.84,1674718.0
2022-12-28,268.0,268.14,265.07,265.11,1427815.0
2022-12-29,265.94,267.81,264.88,265.93,1393998.0
2022-12-30,265.2,265.38,261.4,263.53,1720151.0
2023-01-03,263.53,264.35,259.51,264.33,2743957.0
2023-01-04,266.25,266.55,262.89,264.39,2584148.0
2023-01-05,264.76,264.76,261.375,262.16,1945566.0
2023-01-06,263.76,269.885,263.392,269.47,2855559.0
2023-01-09,269.93,269.95,266.77,267.25,2654561.0
2023-01-10,266.98,269.095,266.96,268.91,1718418.0
2023-01-11,269.52,269.735,266.96,268.81,2391463.0
2023-01-12,269.5,269.92,266.19,266.69,1933090.0
2023-01-13,266.39,268.95,265.88,268.89,2169133.0
2023-01-17,270.02,275.3873,270.02,274.11,3640221.0
2023-01-18,273.51,274.37,265.72,266.04,3276469.0
2023-01-19,266.72,269.14,263.53,263.58,2845599.0
2023-01-20,264.43,268.65,262.83,268.58,2588648.0
2023-01-23,268.84,271.17,267.76,269.29,2434026.0
2023-01-24,261.22,270.16,261.22,269.56,2517100.0
2023-01-25,270.33,273.07,268.82,273.0,3097376.0
2023-01-26,273.0,274.75,271.7,274.72,2222673.0
2023-01-27,275.0,275.305,271.97,272.46,2203174.0
2023-01-30,271.67,272.57,270.06,270.89,2862378.0
2023-01-31,265.09,267.51,263.25,267.4,5477850.0
2023-02-01,267.02,268.455,263.5,266.27,3557746.0
2023-02-02,264.89,265.98,262.02,263.21,3735643.0
2023-02-03,262.63,265.22,261.35,264.23,3008496.0
2023-02-06,264.99,268.2,264.36,267.92,2863920.0
2023-02-07,265.02,267.77,263.63,267.34,2513954.0
2023-02-08,265.09,265.89,262.45,262.82,2801986.0
2023-02-09,263.69,263.945,260.19,260.66,3534565.0
2023-02-10,260.87,262.69,260.29,262.42,3049897.0
2023-02-13,263.7,266.79,263.0,266.2,2418349.0
2023-02-14,266.65,267.52,264.5921,266.61,2202289.0
2023-02-15,266.27,267.6771,265.15,266.56,1862678.0
2023-02-16,265.07,267.71,263.28,265.83,2785588.0
2023-02-17,266.3,270.0,265.33,269.99,3055817.0
2023-02-21,269.29,270.24,267.61,268.55,2824326.0
2023-02-22,268.2,270.48,267.66,268.64,2192035.0
2023-02-23,267.7,267.87,263.96,266.78,4216978.0
2023-02-24,265.91,266.28,262.25,263.68,2645314.0
2023-02-27,265.03,266.3,263.535,264.78,2024791.0
2023-02-28,263.14,264.58,262.81,263.91,2853396.0
2023-03-01,262.54,263.53,261.68,262.72,2058920.0
2023-03-02,262.45,268.46,262.31,267.57,2386008.0
2023-03-03,268.42,269.38,266.2,269.07,2725884.0
2023-03-06,269.15,270.78,268.9,270.64,2217669.0
2023-03-07,271.52,273.15,266.82,267.13,2766688.0
2023-03-08,265.86,266.16,263.14,265.33,2313951.0
2023-03-09,267.09,267.61,260.865,261.63,2339345.0
2023-03-10,263.73,266.5799,261.26,262.03,3093072.0
2023-03-13,260.37,267.4,260.37,263.08,3552410.0
2023-03-14,263.12,266.94,262.6,265.9,3194391.0
2023-03-15,264.58,266.41,262.565,266.34,3419419.0
2023-03-16,265.78,270.68,265.505,270.57,3098073.0
2023-03-17,269.57,269.97,265.71,267.2,5075300.0
2023-03-20,267.84,271.38,267.84,270.74,2109113.0
2023-03-21,270.0,270.8675,267.62,270.21,3120195.0
2023-03-22,270.04,271.98,267.71,267.87,2240797.0
2023-03-23,267.99,271.475,267.99,269.62,2263814.0
2023-03-24,270.37,271.83,268.84,271.33,2229368.0
2023-03-27,272.0,274.95,270.57,273.84,2799118.0
2023-03-28,273.99,276.22,273.51,275.85,2035971.0
2023-03-29,277.0,278.15,276.45,277.44,2053558.0
2023-03-30,277.26,278.4,276.5,277.79,1788868.0
2023-03-31,278.92,280.635,278.5,279.61,2902491.0
2023-04-03,280.99,282.87,279.68,282.14,2352716.0
2023-04-04,281.41,283.42,280.39,282.28,2282434.0
2023-04-05,283.49,284.98,281.78,282.02,2600775.0
2023-04-06,282.43,283.4881,281.57,282.89,1730953.0
2023-04-10,283.18,284.1686,281.99,283.78,1942019.0
2023-04-11,283.17,285.535,282.75,284.48,2732890.0
2023-04-12,283.85,286.79,283.5,285.3,2557446.0
2023-04-13,286.57,289.5399,286.11,289.07,3229280.0
2023-04-14,289.29,289.94,287.62,288.98,2054679.0
2023-04-17,289.84,290.51,288.18,289.31,2368778.0
2023-04-18,289.4,291.19,289.0,290.91,2086719.0
2023-04-19,290.91,291.6,290.19,291.27,2254075.0
2023-04-20,290.96,291.67,289.88,291.0,2274152.0
2023-04-21,292.32,292.53,290.51,292.06,2171180.0
2023-04-24,292.83,293.43,291.7101,293.2,2995244.0
2023-04-25,295.0,295.0,289.43,291.51,5845217.0
2023-04-26,289.98,291.5,289.76,289.76,3228410.0
2023-04-27,290.72,295.0499,290.0,294.72,3142286.0
2023-04-28,294.83,296.18,293.91,295.75,2838198.0
2023-05-01,295.72,298.8,295.65,297.58,2124401.0
2023-05-02,297.37,298.46,295.58,298.07,2083769.0
2023-05-03,296.76,297.2562,294.65,295.22,2425452.0
2023-05-04,296.06,296.31,293.47,295.16,2005472.0
2023-05-05,295.77,297.02,294.4625,296.6,1815841.0
2023-05-08,297.1,297.37,295.57,296.69,2969801.0
2023-05-09,298.63,298.86,296.3,296.66,1637587.0
2023-05-10,296.38,298.0,293.8401,296.57,1849297.0
2023-05-11,296.5,296.94,293.36,294.79,1955152.0
2023-05-12,295.19,296.43,294.31,296.14,1801866.0
2023-05-15,295.77,296.64,294.66,295.9,1700450.0
2023-05-16,295.94,296.19,293.98,294.15,2859744.0
2023-05-17,295.52,295.52,292.65,293.46,2802296.0
2023-05-18,293.25,294.43,291.13,294.05,2410912.0
2023-05-19,293.84,296.0,292.4732,295.55,2371249.0
2023-05-22,295.55,296.64,289.14,289.35,2514744.0
2023-05-23,288.15,288.5,285.44,286.37,2943889.0
2023-05-24,286.45,287.115,284.58,285.92,2262065.0
2023-05-25,286.79,286.9065,284.71,285.52,2748258.0
2023-05-26,285.68,288.75,285.68,286.04,2148422.0
2023-05-30,283.93,286.345,283.675,284.92,3385240.0
2023-05-31,284.88,285.695,283.35,285.11,2858895.0
2023-06-01,284.92,288.0399,283.6,287.87,2605265.0
2023-06-02,286.7,290.2,286.14,289.91,2869403.0
2023-06-05,290.0,290.5,288.03,288.43,1974537.0
2023-06-06,289.86,290.23,281.98,284.54,2771493.0
2023-06-07,284.45,284.7399,281.31,281.9,3614835.0
2023-06-08,280.97,286.06,280.0,285.78,3043997.0
2023-06-09,285.52,287.2757,284.74,286.79,1976684.0
2023-06-12,288.16,288.75,286.5,288.57,1885237.0
2023-06-13,288.5,289.6855,287.545,288.55,2027785.0
2023-06-14,288.1,289.56,287.31,288.44,1964468.0
2023-06-15,289.65,293.48,288.26,292.61,2619166.0
2023-06-16,294.51,296.565,293.14,293.7,4891171.0
2023-06-20,293.65,297.18,292.68,293.04,2729976.0
2023-06-21,293.32,295.1575,292.81,294.52,2837179.0
2023-06-22,294.62,295.08,291.525,293.3,1800804.0
2023-06-23,291.35,292.45,289.64,289.91,3720646.0
2023-06-26,289.64,289.75,287.07,289.09,1851773.0
2023-06-27,290.31,292.49,289.65,291.3,1815134.0
2023-06-28,291.45,291.82,289.05,291.74,1666616.0
2023-06-29,291.55,294.66,290.21,294.47,1743969.0
2023-06-30,295.14,299.1,294.89,298.41,2644801.0
2023-07-03,297.79,298.4,294.8,294.84,1601266.0
2023-07-05,295.11,297.31,294.59,296.9,2356221.0
2023-07-06,295.32,296.58,293.44,294.92,2569643.0
2023-07-07,293.72,294.355,291.55,292.1,2586623.0
2023-07-10,292.4,295.62,292.33,294.49,1703743.0
2023-07-11,295.29,295.5,291.77,294.74,1529673.0
2023-07-12,296.83,297.1,295.2,295.61,2156022.0
2023-07-13,295.39,296.66,295.01,295.22,1657134.0
2023-07-14,295.25,296.05,294.0134,294.94,1550122.0
2023-07-17,295.08,296.86,294.55,294.68,1670416.0
2023-07-18,294.47,295.75,292.464,293.82,1991753.0
2023-07-19,295.0,295.4,293.22,294.13,1969215.0
2023-07-20,294.31,297.56,294.11,297.13,2104322.0
2023-07-21,297.66,299.35,295.32,295.61,2835490.0
2023-07-24,296.0,296.9476,294.855,295.31,2034581.0
2023-07-25,294.2,294.93,291.65,292.36,2780605.0
2023-07-26,292.25,292.58,289.5,291.75,2896877.0
2023-07-27,292.0,298.9,291.51,295.19,4698527.0
2023-07-28,295.8,297.7,292.95,294.03,2843512.0
2023-07-31,293.61,294.24,290.05,293.2,3296143.0
2023-08-01,293.0,293.91,290.25,291.07,1916689.0
2023-08-02,290.26,293.45,289.38,289.62,2390094.0
2023-08-03,288.8,291.27,288.6486,291.02,1910814.0
2023-08-04,292.41,292.82,286.7605,287.02,2520494.0
2023-08-07,287.88,291.4,287.8645,291.4,2176903.0
2023-08-08,291.05,291.599,288.54,289.58,1948498.0
2023-08-09,289.0,289.72,287.88,288.23,1895857.0
2023-08-10,288.81,290.37,286.78,287.6,2436537.0
2023-08-11,287.25,288.96,286.76,288.62,1761803.0
2023-08-14,288.79,289.85,287.62,288.81,1712569.0
2023-08-15,287.95,289.085,287.12,288.3,1883806.0
2023-08-16,287.57,288.88,285.03,285.4,1829562.0
2023-08-17,286.15,286.54,281.78,281.86,2148388.0
2023-08-18,281.72,283.74,280.3,281.74,2624502.0
2023-08-21,281.7,282.29,278.675,280.04,2682569.0
2023-08-22,280.76,280.82,279.09,280.31,2052393.0
2023-08-23,282.02,283.15,280.645,281.87,2308755.0
2023-08-24,281.74,284.75,281.74,282.35,2006481.0
2023-08-25,284.76,286.14,283.51,284.58,3725184.0
2023-08-28,284.58,286.2,283.51,283.68,2317623.0
2023-08-29,283.95,284.57,280.43,283.59,2348500.0
2023-08-30,283.8,285.98,283.29,284.24,2410679.0
2023-08-31,283.21,283.8,280.88,281.15,2979992.0
2023-09-01,282.54,283.14,279.131,280.94,2136591.0
2023-09-05,281.0,281.64,279.06,279.16,2410330.0
2023-09-06,278.0,278.6476,275.0,275.44,2705819.0
2023-09-07,277.25,278.99,276.0987,278.33,3732754.0
2023-09-08,278.08,280.35,277.85,279.22,2351438.0
2023-09-11,279.69,280.13,278.56,279.76,2433249.0
2023-09-12,279.49,281.495,277.685,280.71,1450296.0
2023-09-13,281.67,282.89,280.61,281.77,1724297.0
2023-09-14,283.33,285.6,282.57,284.76,2219694.0
2023-09-15,283.86,283.86,277.73,278.23,5730667.0
2023-09-18,278.72,280.27,276.93,277.72,2884929.0
2023-09-19,276.44,278.255,276.44,278.13,2128275.0
2023-09-20,278.74,280.27,277.14,277.2,1979858.0
2023-09-21,276.94,277.19,271.02,271.22,2370338.0
2023-09-22,271.4,273.64,270.83,272.22,1958486.0
2023-09-25,270.45,271.76,268.91,269.78,1895538.0
2023-09-26,268.82,269.3,266.58,267.72,2251605.0
2023-09-27,267.72,267.94,262.285,263.64,2734864.0
2023-09-28,264.23,266.305,263.1311,265.59,2182553.0
2023-09-29,267.15,267.37,261.75,263.44,3367111.0
2023-10-02,262.0,262.065,257.455,257.75,4425045.0
2023-10-03,257.21,258.3,253.87,254.49,3408128.0
2023-10-04,255.33,256.25,254.01,255.81,2819983.0
2023-10-05,256.0,257.85,251.58,252.23,3799645.0
2023-10-06,250.0,250.8229,245.73,248.22,5130674.0
2023-10-09,247.72,249.99,247.26,249.92,2782286.0
2023-10-10,251.72,253.43,250.5,251.52,3129625.0
2023-10-11,252.59,252.6925,249.3862,250.92,2919421.0
2023-10-12,251.69,252.15,245.88,246.19,3528336.0
2023-10-13,246.82,248.809,246.0,248.31,2647124.0
2023-10-16,249.22,250.49,248.07,249.94,2774674.0
2023-10-17,250.09,251.4,249.38,251.14,2627508.0
2023-10-18,252.85,257.09,252.3439,256.03,4559192.0
2023-10-19,256.26,262.56,256.26,258.38,5646173.0
2023-10-20,258.96,260.34,257.56,258.11,3779195.0
2023-10-23,256.61,257.235,254.54,254.75,3409763.0
2023-10-24,254.68,257.76,254.68,257.27,2467986.0
2023-10-25,258.12,259.43,256.94,258.03,2759053.0
2023-10-26,258.36,259.54,255.68,255.83,2702639.0
2023-10-27,256.55,259.38,254.87,255.76,3209027.0
2023-10-30,260.1,262.06,254.6,260.15,6305078.0
2023-10-31,263.46,263.69,259.75,262.17,3990553.0
2023-11-01,263.0,263.385,259.835,261.97,3542997.0
2023-11-02,263.59,267.42,263.51,266.85,4109728.0
2023-11-03,267.56,268.61,265.485,267.87,3126467.0
2023-11-06,268.01,269.105,267.3,268.91,3090714.0
2023-11-07,268.8,269.79,268.11,268.67,2360790.0
2023-11-08,268.83,270.06,267.28,267.49,2223517.0
2023-11-09,268.24,268.34,265.94,266.91,2501652.0
2023-11-10,267.33,268.125,265.21,267.79,2665049.0
2023-11-13,267.4,269.72,267.255,269.2,2591880.0
2023-11-14,270.0,271.66,269.35,271.49,2647793.0
2023-11-15,272.43,273.1,269.025,270.39,2576075.0
2023-11-16,271.07,276.16,271.03,276.12,3593676.0
2023-11-17,276.55,277.12,275.15,275.75,2604865.0
2023-11-20,275.35,279.795,275.02,279.03,3499648.0
2023-11-21,279.87,280.67,278.43,280.47,2941040.0
2023-11-22,281.25,282.41,281.2,281.93,2285961.0
2023-11-24,282.0,282.59,281.03,282.54,1217950.0
2023-11-27,282.66,283.9,281.09,281.84,3703855.0
2023-11-28,281.5,283.54,281.345,282.09,2199591.0
