Date,Open,High,Low,Close,Volume
2022-07-15,128.8,130.27,128.05,129.07,7061417.0
2022-07-18,128.65,130.3,128.26,128.77,4747912.0
2022-07-19,129.39,129.96,128.6,129.56,5665085.0
2022-07-20,130.51,131.31,129.5,130.64,6188272.0
2022-07-21,130.68,132.56,130.5,132.55,6254884.0
2022-07-22,132.54,133.39,131.231,132.21,4538767.0
2022-07-25,132.39,132.6998,131.4582,132.02,6845054.0
2022-07-26,121.13,122.69,120.06,121.98,31797182.0
2022-07-27,121.24,126.765,121.0267,126.59,14053233.0
2022-07-28,126.27,130.51,126.27,129.75,11087444.0
2022-07-29,128.32,132.265,128.0125,132.05,10047279.0
2022-08-01,131.06,134.23,131.0,132.54,8332092.0
2022-08-02,133.15,133.71,131.4,132.68,6565006.0
2022-08-03,132.16,132.94,129.86,130.5,10667702.0
2022-08-04,130.67,130.8,125.33,125.57,17702000.0
2022-08-05,125.51,126.81,125.12,126.58,10668955.0
2022-08-08,126.65,128.2125,126.61,127.61,6061110.0
2022-08-09,127.89,128.97,127.21,128.87,6441670.0
2022-08-10,130.0,130.145,128.39,129.14,8416994.0
2022-08-11,129.7,130.37,128.6,129.82,7951494.0
2022-08-12,130.0,132.84,129.82,132.22,8874966.0
2022-08-15,131.63,133.57,131.3567,132.6,8838708.0
2022-08-16,138.9,140.93,138.19,139.37,30591107.0
2022-08-17,138.57,142.72,138.4,139.52,13930697.0
2022-08-18,139.53,140.42,138.5,139.07,6399178.0
2022-08-19,138.92,139.07,136.91,137.02,7639558.0
2022-08-22,136.2,136.7199,134.44,134.57,6222407.0
2022-08-23,134.61,134.96,133.21,134.0,5651696.0
2022-08-24,134.35,135.295,133.6,134.97,5255512.0
2022-08-25,135.28,135.99,135.03,135.87,6471534.0
2022-08-26,136.11,136.83,131.515,131.6,7110615.0
2022-08-29,130.83,133.865,130.59,132.88,5991462.0
2022-08-30,133.34,133.65,131.74,132.48,4822677.0
2022-08-31,132.78,133.79,131.93,132.55,7486916.0
2022-09-01,132.54,135.14,132.4,134.48,7247267.0
2022-09-02,134.85,135.67,132.43,133.0,5744847.0
2022-09-06,133.05,133.62,130.72,132.34,7259518.0
2022-09-07,133.06,135.965,132.74,135.74,5686324.0
2022-09-08,135.4,136.87,134.88,136.43,5652008.0
2022-09-09,136.3,137.5,136.13,136.84,5381762.0
2022-09-12,137.08,138.249,136.965,138.07,4761506.0
2022-09-13,136.86,137.95,134.81,135.22,5895775.0
2022-09-14,135.63,136.53,134.1,134.92,6644898.0
2022-09-15,135.05,135.15,132.97,133.47,6729778.0
2022-09-16,132.0,134.55,131.28,133.19,13958131.0
2022-09-19,132.82,134.76,132.47,134.33,5617727.0
2022-09-20,133.48,133.88,132.535,133.55,4654483.0
2022-09-21,135.44,137.45,134.62,134.77,8301190.0
2022-09-22,134.57,134.72,132.84,133.39,5494799.0
2022-09-23,132.87,133.175,128.77,130.06,9065131.0
2022-09-26,128.75,132.14,128.27,131.31,7670361.0
2022-09-27,132.23,133.43,130.3035,130.95,5659860.0
2022-09-28,131.41,133.65,129.72,133.11,5612761.0
2022-09-29,133.5,134.12,131.63,132.25,5080533.0
2022-09-30,132.24,132.36,129.7,129.7,6534061.0
2022-10-03,130.24,132.79,130.01,132.53,5858259.0
2022-10-04,133.86,135.2,133.37,134.25,5378122.0
2022-10-05,133.76,134.62,132.51,132.92,4851276.0
2022-10-06,133.08,134.48,131.58,131.68,4733488.0
2022-10-07,131.31,131.65,128.07,128.56,5693463.0
2022-10-10,129.53,129.93,128.2817,129.32,3803852.0
2022-10-11,129.51,133.8,129.455,132.67,7092041.0
2022-10-12,133.01,134.7693,130.97,131.17,5649193.0
2022-10-13,129.28,132.94,128.37,132.28,6848502.0
2022-10-14,132.44,133.22,130.05,130.43,5547555.0
2022-10-17,130.96,132.8251,130.585,131.37,5937465.0
2022-10-18,133.43,135.1,133.33,134.14,5614055.0
2022-10-19,134.33,134.7324,132.97,133.76,3779827.0
2022-10-20,133.98,135.4,133.645,134.09,4251646.0
2022-10-21,134.81,137.41,134.0,136.8,6044897.0
2022-10-24,137.45,140.475,137.13,139.41,6268879.0
2022-10-25,139.09,140.44,138.32,140.07,5017065.0
2022-10-26,140.36,142.04,139.82,141.14,6921059.0
2022-10-27,141.01,142.1,140.295,140.73,5534310.0
2022-10-28,140.05,142.9,140.04,142.51,4549390.0
2022-10-31,142.34,143.07,141.77,142.33,7524024.0
2022-11-01,142.97,143.55,141.5,141.69,4938327.0
2022-11-02,141.16,143.565,140.7,140.75,5176022.0
2022-11-03,139.51,141.7147,139.08,140.72,3658788.0
2022-11-04,142.03,142.21,138.795,140.97,4889768.0
2022-11-07,141.26,142.969,141.26,142.45,3788036.0
2022-11-08,142.58,144.075,141.51,142.79,5022837.0
2022-11-09,142.76,143.16,139.21,139.47,5310723.0
2022-11-10,142.51,142.69,140.5,142.36,6770204.0
2022-11-11,142.67,143.12,139.99,142.58,6423640.0
2022-11-14,141.64,143.32,138.27,138.39,12508636.0
2022-11-15,145.61,150.27,144.55,147.44,25516226.0
2022-11-16,147.88,150.2,147.12,148.5,10864412.0
2022-11-17,147.01,148.73,146.71,148.0,8265936.0
2022-11-18,149.67,150.24,148.77,150.23,6328950.0
2022-11-21,150.61,152.14,150.19,151.15,7052359.0
2022-11-22,152.0,152.4499,151.12,151.69,5632847.0
2022-11-23,152.08,153.365,151.88,152.42,5640225.0
2022-11-25,152.12,153.09,151.8627,153.07,2925807.0
2022-11-28,152.72,154.64,152.72,153.51,5893321.0
2022-11-29,153.03,153.71,152.55,152.97,4614051.0
2022-11-30,152.61,152.77,151.2,152.42,10445985.0
2022-12-01,152.05,153.61,150.73,153.37,7577389.0
2022-12-02,151.48,153.235,151.48,153.22,6911044.0
2022-12-05,152.75,153.0,150.51,151.65,7869424.0
2022-12-06,151.2,151.905,149.21,149.89,6875202.0
2022-12-07,150.5,151.21,148.82,149.11,5850070.0
2022-12-08,149.16,149.275,148.14,148.78,4504214.0
2022-12-09,147.47,147.715,145.22,145.31,9309818.0
2022-12-12,145.9,148.1,145.56,148.02,6477443.0
2022-12-13,150.0,150.2,146.74,147.49,7802889.0
2022-12-14,147.09,148.53,145.96,146.67,6778208.0
2022-12-15,145.58,146.42,143.63,145.36,5839323.0
2022-12-16,144.48,144.72,142.57,142.75,13447742.0
2022-12-19,143.01,143.56,141.7273,142.8,5022485.0
2022-12-20,142.92,144.64,142.25,144.05,5669767.0
2022-12-21,144.32,145.94,144.26,145.18,4575507.0
2022-12-22,144.77,144.98,141.93,143.48,4362066.0
2022-12-23,143.05,143.8,142.28,143.77,3182568.0
2022-12-27,144.04,144.45,143.19,143.81,3348406.0
2022-12-28,143.47,143.67,140.91,141.29,5082062.0
2022-12-29,142.14,143.02,141.75,142.15,3057412.0
2022-12-30,141.56,141.9925,140.81,141.79,3835316.0
2023-01-03,142.55,143.71,142.09,143.6,5749895.0
2023-01-04,143.42,144.05,142.07,143.76,4446303.0
2023-01-05,143.46,144.13,142.65,143.27,4424807.0
2023-01-06,144.6,147.55,144.24,146.78,7077269.0
2023-01-09,146.32,147.86,144.8,144.95,5918873.0
2023-01-10,144.94,145.45,143.73,144.86,3990219.0
2023-01-11,145.74,146.18,144.73,146.13,4944866.0
2023-01-12,146.41,146.42,144.39,144.81,4157593.0
2023-01-13,145.53,145.82,143.8601,145.29,4566729.0
2023-01-17,145.29,145.71,144.195,144.41,5040811.0
2023-01-18,144.2,144.25,140.475,140.84,7558141.0
2023-01-19,141.39,141.525,138.79,138.83,5780700.0
2023-01-20,139.4,140.78,138.17,140.54,9847661.0
2023-01-23,140.46,143.01,140.2,142.64,4383271.0
2023-01-24,146.55,146.55,141.0,143.02,4556400.0
2023-01-25,142.24,142.835,140.39,142.34,4163912.0
2023-01-26,143.03,143.75,141.76,142.21,5273032.0
2023-01-27,142.6,144.47,141.75,143.3,6137582.0
2023-01-30,142.12,142.45,141.27,142.15,5299156.0
2023-01-31,142.32,143.88,141.66,143.87,4701157.0
2023-02-01,143.66,145.61,142.7,144.67,4283059.0
2023-02-02,144.41,144.86,142.9356,143.62,5935591.0
2023-02-03,143.36,143.96,140.86,141.71,5718501.0
2023-02-06,141.82,142.1,140.03,140.68,5817971.0
2023-02-07,139.77,141.3,138.69,140.98,5447116.0
2023-02-08,140.33,141.1,139.985,140.22,3897058.0
2023-02-09,140.87,141.94,140.568,141.52,4354979.0
2023-02-10,143.09,143.94,142.17,143.72,5000947.0
2023-02-13,144.71,146.12,144.51,145.91,5338635.0
2023-02-14,145.73,147.1307,144.56,145.49,4610630.0
2023-02-15,144.96,146.6,144.56,146.57,4892684.0
2023-02-16,145.48,145.99,144.18,144.27,5437386.0
2023-02-17,145.11,146.69,144.57,146.44,8256940.0
2023-02-21,142.88,148.34,142.15,147.33,18131279.0
2023-02-22,146.77,147.57,142.76,144.24,9947985.0
2023-02-23,144.37,144.37,140.71,142.09,7340419.0
2023-02-24,140.84,142.74,139.53,142.47,6874531.0
2023-02-27,142.71,143.09,140.66,141.44,5549099.0
2023-02-28,141.0,142.65,140.95,142.13,6018036.0
2023-03-01,141.06,141.28,139.3701,140.15,4726732.0
2023-03-02,139.84,140.74,139.5,140.5,4929515.0
2023-03-03,141.04,141.19,139.77,140.67,5629559.0
2023-03-06,140.5,140.98,140.02,140.65,5573612.0
2023-03-07,141.18,141.68,138.79,139.25,5795838.0
2023-03-08,138.56,138.92,137.28,138.1,6363574.0
2023-03-09,138.83,138.98,136.92,137.17,5138563.0
2023-03-10,137.02,138.28,136.09,136.97,6688361.0
2023-03-13,136.68,138.5,136.58,137.37,9380690.0
2023-03-14,137.69,138.27,137.0,138.1,8514220.0
2023-03-15,136.89,139.81,136.71,139.64,11044539.0
2023-03-16,139.43,139.65,137.88,138.28,9637470.0
2023-03-17,138.19,139.49,137.59,139.4,14360402.0
2023-03-20,140.1,141.92,139.81,140.9,11309529.0
2023-03-21,141.39,141.39,139.53,140.42,6337781.0
2023-03-22,140.64,141.22,139.46,139.52,6182807.0
2023-03-23,140.2,141.61,139.49,140.65,7348067.0
2023-03-24,141.01,142.47,140.6,141.8,7584272.0
2023-03-27,142.79,144.975,142.78,144.17,8925172.0
2023-03-28,143.65,144.41,143.05,143.61,7094282.0
2023-03-29,144.37,144.96,143.45,144.23,8072466.0
2023-03-30,145.5,146.6,145.02,145.67,7292999.0
2023-03-31,146.58,148.44,146.47,147.45,6955996.0
2023-04-03,147.73,148.95,147.5,148.69,6588882.0
2023-04-04,148.53,148.79,147.02,147.23,6037887.0
2023-04-05,147.17,149.88,147.14,149.67,8846897.0
2023-04-06,148.8,151.0376,148.52,150.8,5963871.0
2023-04-10,150.36,151.12,149.77,150.51,4839699.0
2023-04-11,151.0,151.0,149.62,150.07,6123476.0
2023-04-12,149.79,150.97,149.17,149.34,3736566.0
2023-04-13,149.65,150.0,148.2,149.49,4424230.0
2023-04-14,149.03,149.89,148.145,148.48,3488507.0
2023-04-17,148.64,149.67,148.5,149.52,5158480.0
2023-04-18,149.78,150.34,149.44,149.85,4494317.0
2023-04-19,150.84,151.41,149.77,150.01,4144515.0
2023-04-20,150.21,151.39,149.6,150.97,4547325.0
2023-04-21,151.96,152.3,151.175,151.73,8445244.0
2023-04-24,151.71,152.95,151.71,152.76,4526502.0
2023-04-25,153.29,153.75,151.33,151.57,5748866.0
2023-04-26,150.98,151.41,150.22,150.91,4163607.0
2023-04-27,150.78,151.94,150.78,151.38,4286990.0
2023-04-28,151.29,152.17,150.18,150.97,4696193.0
2023-05-01,151.04,152.54,150.93,151.59,3803383.0
2023-05-02,151.47,151.49,149.46,151.18,3776718.0
2023-05-03,151.56,152.1,150.27,150.62,4111451.0
2023-05-04,150.55,150.99,149.49,150.47,4670446.0
2023-05-05,150.3,152.01,149.83,151.77,4851970.0
2023-05-08,151.27,152.95,151.06,152.72,4975566.0
2023-05-09,152.72,153.18,152.34,152.98,5069914.0
2023-05-10,153.69,154.35,151.23,152.55,5275868.0
2023-05-11,152.55,153.27,152.0,153.12,3975620.0
2023-05-12,153.6,154.07,152.71,153.07,5373086.0
2023-05-15,153.5,153.85,151.38,151.88,5371343.0
2023-05-16,150.85,151.53,149.5728,149.78,5180003.0
2023-05-17,151.14,151.15,148.71,149.53,8995312.0
2023-05-18,151.8,154.29,149.95,151.47,15589523.0
2023-05-19,151.4,151.46,149.112,149.91,9198037.0
2023-05-22,149.7,150.08,148.285,148.59,5372598.0
2023-05-23,148.01,148.8598,147.08,148.31,5434078.0
2023-05-24,148.51,148.54,146.3,147.63,6838383.0
2023-05-25,146.88,147.44,145.09,146.16,7099914.0
2023-05-26,145.7,146.815,145.47,146.42,5240285.0
2023-05-30,146.3,147.29,145.6,146.06,5247532.0
2023-05-31,145.42,147.31,145.01,146.87,9408378.0
2023-06-01,146.21,147.9,145.94,147.41,6746393.0
2023-06-02,147.22,149.015,147.1,148.82,6392748.0
2023-06-05,149.37,151.25,149.37,149.8,5184400.0
2023-06-06,149.7,150.19,148.51,149.78,5005226.0
2023-06-07,149.25,150.36,149.04,150.0,8085546.0
2023-06-08,150.39,152.43,149.79,152.17,6291772.0
2023-06-09,152.16,153.72,151.6,153.09,5201867.0
2023-06-12,153.43,154.3,153.165,154.1,4905222.0
2023-06-13,154.52,155.51,154.07,155.3,5246295.0
2023-06-14,155.91,157.33,155.61,156.87,7034372.0
2023-06-15,157.0,158.23,156.98,157.73,6053451.0
2023-06-16,158.08,158.15,155.28,155.53,11558584.0
2023-06-20,154.7,155.45,153.88,154.16,6669256.0
2023-06-21,154.21,155.335,153.36,154.46,6417142.0
2023-06-22,154.98,156.08,154.48,155.75,4435901.0
2023-06-23,155.88,156.29,155.02,155.46,6324999.0
2023-06-26,155.65,155.78,154.32,155.05,4702139.0
2023-06-27,154.15,155.85,154.06,154.49,4031191.0
2023-06-28,154.73,155.68,154.635,155.33,6296631.0
2023-06-29,154.51,154.75,153.14,154.28,7176759.0
2023-06-30,154.97,157.53,154.78,157.18,6357686.0
2023-07-03,156.81,158.44,156.33,158.2,2882483.0
2023-07-05,158.16,159.12,157.34,158.11,5861932.0
2023-07-06,157.93,158.18,156.87,157.11,4809228.0
2023-07-07,155.81,156.29,153.45,153.49,6591570.0
2023-07-10,154.56,155.5,154.32,154.88,4322574.0
2023-07-11,154.77,155.51,153.86,154.65,3821061.0
2023-07-12,155.31,155.89,154.82,155.04,5503321.0
2023-07-13,155.43,155.6,153.69,154.13,3953216.0
2023-07-14,154.12,154.67,153.58,154.66,3475822.0
2023-07-17,154.4,154.98,153.82,154.85,3378614.0
2023-07-18,154.67,155.66,153.86,154.57,4480067.0
2023-07-19,154.8,155.2,153.75,154.62,4124270.0
2023-07-20,154.93,157.55,154.9,157.48,4995936.0
2023-07-21,157.9,158.78,157.44,158.37,5653464.0
2023-07-24,158.45,159.48,157.56,159.3,4176623.0
2023-07-25,160.46,160.515,158.28,159.17,5184641.0
2023-07-26,159.24,160.69,158.9362,159.74,5031360.0
2023-07-27,160.08,160.64,159.13,159.16,4466769.0
2023-07-28,159.29,160.94,159.29,159.91,3673955.0
2023-07-31,159.96,160.64,158.91,159.86,4344678.0
2023-08-01,159.95,160.45,158.96,159.11,3927845.0
2023-08-02,158.53,160.43,158.53,159.22,4220660.0
2023-08-03,159.02,159.4981,158.515,159.26,4401345.0
2023-08-04,159.76,160.25,157.96,158.34,4754366.0
2023-08-07,159.5,161.21,159.11,160.49,4756538.0
2023-08-08,160.99,161.62,159.51,160.65,3672705.0
2023-08-09,160.91,162.1,160.71,160.91,4403205.0
2023-08-10,160.79,161.75,160.03,160.26,5056496.0
2023-08-11,160.55,161.83,160.1,161.2,4731734.0
2023-08-14,162.0,162.78,159.18,160.0,6937890.0
2023-08-15,159.54,160.79,158.92,159.18,4853149.0
2023-08-16,159.88,160.97,158.37,159.26,8993647.0
2023-08-17,160.9,161.14,155.02,155.69,17871434.0
2023-08-18,155.31,159.67,155.31,157.93,9318260.0
2023-08-21,157.63,158.84,157.04,157.51,5226422.0
2023-08-22,156.97,157.31,156.24,157.01,5557503.0
2023-08-23,156.61,158.4,156.51,158.1,4736784.0
2023-08-24,158.13,159.23,156.82,156.89,4677698.0
2023-08-25,157.18,158.04,156.54,157.82,4089135.0
2023-08-28,157.86,158.83,157.86,158.72,3957041.0
2023-08-29,159.0,160.225,158.86,160.05,4234068.0
2023-08-30,160.4,161.2899,159.92,161.2,3655920.0
2023-08-31,161.12,162.99,160.96,162.61,6527632.0
2023-09-01,162.87,162.96,160.15,161.57,4184456.0
2023-09-05,161.85,162.8,160.18,160.27,5069786.0
2023-09-06,160.4,162.17,159.91,161.47,4864854.0
2023-09-07,162.0,163.48,161.49,163.47,6373629.0
2023-09-08,163.48,163.86,163.07,163.77,4222988.0
2023-09-11,164.0,164.4806,163.66,164.34,3970706.0
2023-09-12,164.5,164.9331,164.04,164.52,3919119.0
2023-09-13,164.93,165.8499,164.37,164.56,4788090.0
2023-09-14,165.0,165.74,164.41,165.25,4974569.0
2023-09-15,165.21,165.66,163.77,164.64,21308360.0
2023-09-18,164.68,165.2,163.25,163.42,4332564.0
2023-09-19,163.38,163.78,162.355,163.38,4673495.0
2023-09-20,163.6,164.71,162.9601,163.91,3374883.0
2023-09-21,164.26,164.5,161.79,161.92,6262496.0
2023-09-22,162.23,163.23,161.92,162.35,4405639.0
2023-09-25,162.37,163.11,161.8662,163.07,3486474.0
2023-09-26,162.94,163.5427,162.35,162.5,4811938.0
2023-09-27,162.0,162.23,160.29,161.72,5237034.0
2023-09-28,162.0,162.83,161.5901,162.54,3872372.0
2023-09-29,163.03,163.13,159.185,159.93,6280813.0
2023-10-02,159.49,160.27,158.31,160.1,4330947.0
2023-10-03,159.69,160.7475,158.6801,159.09,3751058.0
2023-10-04,159.65,161.05,159.01,161.0,5251946.0
2023-10-05,160.45,160.96,159.0,159.08,4756535.0
2023-10-06,158.65,158.99,151.65,156.41,14205389.0
2023-10-09,155.08,155.855,153.26,155.84,7007514.0
2023-10-10,156.23,158.08,155.66,157.6,5338148.0
2023-10-11,158.26,159.49,157.04,158.23,4008925.0
2023-10-12,158.53,159.31,157.77,158.95,4504892.0
2023-10-13,159.26,160.46,158.9,159.83,4603628.0
2023-10-16,160.54,162.08,160.32,161.21,4782670.0
2023-10-17,160.74,161.711,160.39,161.42,3631124.0
2023-10-18,161.88,162.36,160.72,161.54,3519908.0
2023-10-19,161.43,161.8221,160.22,160.77,3915299.0
2023-10-20,160.83,161.105,158.71,158.76,5019081.0
2023-10-23,158.73,161.35,158.02,161.01,5699036.0
2023-10-24,161.4,163.48,161.39,163.25,5845022.0
2023-10-25,163.16,164.33,162.47,162.76,5540593.0
2023-10-26,162.71,163.85,161.61,161.77,5406691.0
2023-10-27,161.48,161.97,160.55,161.17,4610071.0
2023-10-30,161.46,163.26,160.785,163.02,4217884.0
2023-10-31,163.0,163.62,161.95,163.41,4722782.0
2023-11-01,164.21,165.38,162.98,164.87,4966463.0
2023-11-02,164.38,166.19,163.625,165.52,5164067.0
2023-11-03,165.88,166.295,164.5,164.66,5746741.0
2023-11-06,164.5,165.63,164.07,164.88,4843079.0
2023-11-07,165.77,166.61,165.33,165.65,5007834.0
2023-11-08,165.84,166.28,163.58,164.3,5197277.0
2023-11-09,164.37,164.52,163.245,163.92,5026899.0
2023-11-10,164.55,166.44,163.9,166.19,4773719.0
2023-11-13,166.38,167.8695,166.045,167.68,5136281.0
2023-11-14,168.17,169.146,167.25,167.65,6597506.0
2023-11-15,168.38,169.94,167.51,169.78,11923315.0
2023-11-16,158.75,159.45,155.5,156.04,32552864.0
2023-11-17,155.95,157.54,155.01,155.35,14177801.0
2023-11-20,155.54,156.01,155.01,155.3,8901281.0
2023-11-21,155.46,156.85,154.13,155.86,9794065.0
2023-11-22,155.72,156.05,154.38,154.67,8811174.0
2023-11-24,155.15,156.13,154.7,156.06,4658390.0
2023-11-27,155.95,157.36,155.95,156.77,7797882.0
2023-11-28,156.66,158.9239,156.66,158.64,7845009.0
