,Open,High,Low,Close,Volume
2022-01-03,159.86,162.64,159.51,161.7,13128118.0
2022-01-04,164.31,168.58,164.23,167.83,20195802.0
2022-01-05,167.82,168.3589,163.73,163.78,17539410.0
2022-01-06,166.91,167.37,163.87,165.52,14047498.0
2022-01-07,165.665,167.53,165.06,167.16,13913345.0
2022-01-10,169.07,169.31,165.53,167.32,12922455.0
2022-01-11,168.26,168.5246,166.31,167.49,11704529.0
2022-01-12,168.46,169.59,167.18,168.44,12568011.0
2022-01-13,168.34,169.81,167.89,168.23,13623418.0
2022-01-14,160.76,161.03,156.895,157.89,40158362.0
2022-01-18,155.78,155.78,150.54,151.27,31450099.0
2022-01-19,151.57,152.23,148.55,148.93,22160010.0
2022-01-20,148.99,150.61,147.36,147.66,14860843.0
2022-01-21,147.5,147.51,144.27,145.08,20705401.0
2022-01-24,142.28,145.48,139.57,144.95,28503121.0
2022-01-25,143.65,146.85,140.79,146.53,18915869.0
2022-01-26,148.72,150.57,145.96,147.92,20709097.0
2022-01-27,149.42,150.38,144.13,145.31,17544523.0
2022-01-28,144.19,146.76,142.17,146.61,14116969.0
2022-01-31,145.64,148.79,144.67,148.6,13985745.0
2022-02-01,148.69,151.47,148.3,151.15,14584935.0
2022-02-02,150.5,150.94,148.07,149.94,12441136.0
2022-02-03,150.0,151.65,148.285,148.7,12474882.0
2022-02-04,149.1,153.5,148.7673,152.56,16654409.0
2022-02-07,153.27,153.62,150.85,153.07,12572283.0
2022-02-08,155.0,158.48,154.8,155.95,20411387.0
2022-02-09,156.59,157.4305,155.82,156.6,9131135.0
2022-02-10,156.66,159.03,155.22,155.95,16455635.0
2022-02-11,155.61,158.19,152.97,153.92,16830005.0
2022-02-14,152.73,153.68,150.3178,152.49,17026491.0
2022-02-15,154.51,155.94,153.85,154.72,9500867.0
2022-02-16,153.74,156.1,153.74,155.0,9076526.0
2022-02-17,153.0,153.73,150.665,151.43,11367457.0
2022-02-18,152.13,154.14,151.13,152.14,11733315.0
2022-02-22,150.6,153.24,150.41,151.87,11218553.0
2022-02-23,153.12,153.3,147.97,148.69,11799031.0
2022-02-24,142.94,144.99,139.78,144.55,25655100.0
2022-02-25,145.25,150.1269,144.91,147.97,18367679.0
2022-02-28,143.55,145.06,140.88,141.8,31315344.0
2022-03-01,140.04,140.48,133.58,136.45,36840448.0
2022-03-02,137.29,140.04,136.6076,139.28,19405581.0
2022-03-03,139.84,140.98,137.06,138.29,16640804.0
2022-03-04,134.94,135.42,132.4,134.4,21020675.0
2022-03-07,132.17,132.69,128.9513,129.21,27560052.0
2022-03-08,129.64,131.79,127.27,128.3,19207816.0
2022-03-09,132.9,135.24,132.44,133.44,17536202.0
2022-03-10,131.86,133.45,130.325,131.86,15604247.0
2022-03-11,132.485,134.08,128.4249,128.89,20061789.0
2022-03-14,129.46,132.92,129.23,130.17,15786898.0
2022-03-15,131.8,133.55,131.13,132.48,15096604.0
2022-03-16,134.87,138.49,134.43,138.4,20354896.0
2022-03-17,136.86,140.19,135.9205,140.15,17050454.0
2022-03-18,140.19,140.85,138.46,140.1,22981425.0
2022-03-21,140.35,140.76,138.7301,139.65,12407732.0
2022-03-22,142.27,143.93,141.7202,142.62,13298395.0
2022-03-23,140.98,141.585,139.1999,139.78,12093218.0
2022-03-24,140.3,140.71,139.11,140.69,10017625.0
2022-03-25,141.09,143.18,140.8,141.92,8186674.0
2022-03-28,140.0,140.97,137.895,140.87,10818077.0
2022-03-29,143.35,143.595,140.24,141.18,11316503.0
2022-03-30,141.9,142.12,139.91,140.54,8771027.0
2022-03-31,139.83,140.345,136.26,136.32,17353942.0
2022-04-01,137.4,137.41,133.8,135.31,15721297.0
2022-04-04,134.12,136.94,132.89,135.91,17422937.0
2022-04-05,134.07,135.4,133.01,133.34,11926484.0
2022-04-06,131.58,132.56,130.96,131.49,12914733.0
2022-04-07,130.95,131.92,128.73,131.09,12994231.0
2022-04-08,131.67,133.9,131.49,133.49,13126938.0
2022-04-11,133.0,134.9,132.57,133.0,10466429.0
2022-04-12,132.14,134.58,130.7,131.54,12989862.0
2022-04-13,126.94,129.25,126.01,127.3,30838027.0
2022-04-14,126.5,128.3,125.02,126.12,18835190.0
2022-04-18,125.67,129.24,125.54,128.46,11834444.0
2022-04-19,128.45,131.32,128.23,131.12,15015448.0
2022-04-20,132.52,133.51,131.34,131.58,12034940.0
2022-04-21,132.22,132.81,129.96,130.56,12174182.0
2022-04-22,130.28,130.52,126.6879,126.81,14318842.0
2022-04-25,126.01,127.115,123.11,126.77,17149031.0
2022-04-26,124.64,126.41,122.87,123.02,16842345.0
2022-04-27,122.33,123.56,121.22,121.42,17215247.0
2022-04-28,122.81,123.65,121.14,123.34,13019941.0
2022-04-29,123.05,123.61,118.9,119.36,14874811.0
2022-05-02,119.88,120.71,118.22,120.45,18544958.0
2022-05-03,121.53,124.17,120.78,123.03,15720935.0
2022-05-04,122.8,127.4,122.74,127.1,17061624.0
2022-05-05,125.25,126.1,122.16,123.92,15055401.0
2022-05-06,123.8,124.29,121.18,123.72,14417942.0
2022-05-09,122.11,123.33,120.5,121.86,14312300.0
2022-05-10,123.11,123.78,117.56,118.89,16382441.0
2022-05-11,119.3,122.89,117.94,118.14,14630299.0
2022-05-12,117.0,118.32,115.37,118.04,16318801.0
2022-05-13,119.41,120.25,117.96,119.09,10443203.0
2022-05-16,118.54,119.46,117.23,118.26,10269025.0
2022-05-17,121.04,122.97,120.81,122.18,11160151.0
2022-05-18,121.3,121.97,119.53,120.09,12664912.0
2022-05-19,118.19,119.65,117.63,118.31,12765769.0
2022-05-20,119.46,119.67,115.02,117.34,13150099.0
2022-05-23,120.46,126.57,120.45,124.6,24376725.0
2022-05-24,124.36,127.49,123.11,126.36,19324922.0
2022-05-25,126.28,127.86,125.17,127.24,12780385.0
2022-05-26,128.37,130.1939,128.21,129.44,15990944.0
2022-05-27,130.16,131.27,129.14,131.27,11177759.0
2022-05-31,130.18,133.15,129.71,132.23,17015042.0
2022-06-01,132.87,132.87,128.67,129.91,10768023.0
2022-06-02,129.9,132.01,128.67,132.0,8374794.0
