,Open,High,Low,Close,Volume
2022-12-09,126.78,127.53,125.67,125.76,2335026.0
2022-12-12,126.08,126.89,124.2,126.85,3877809.0
2022-12-13,129.45,130.02,126.47,127.29,3256867.0
2022-12-14,126.5,128.47,124.835,126.09,3095742.0
2022-12-15,124.79,125.08,121.75,122.38,3336730.0
2022-12-16,121.31,121.8,120.01,121.69,7599869.0
2022-12-19,121.33,123.77,121.16,122.13,2440223.0
2022-12-20,121.99,122.325,120.7,120.81,2902974.0
2022-12-21,121.83,123.84,121.51,123.46,2578120.0
2022-12-22,122.22,122.5,119.2,121.59,2189473.0
2022-12-23,120.79,121.0,117.8,120.14,2609395.0
2022-12-27,120.14,120.83,119.16,120.22,1811184.0
2022-12-28,120.35,121.0,118.25,118.29,1961048.0
2022-12-29,118.87,120.86,118.5,120.57,2060929.0
2022-12-30,119.65,120.03,118.51,119.92,2096006.0
2023-01-03,121.52,122.635,120.37,122.47,2612812.0
2023-01-04,123.35,125.29,122.71,125.15,2769831.0
2023-01-05,124.21,124.57,122.46,122.96,2606564.0
2023-01-06,124.66,127.13,123.75,126.72,2417142.0
2023-01-09,127.0,129.46,126.11,126.79,2871264.0
2023-01-10,127.07,128.19,126.7,128.13,1648201.0
2023-01-11,128.93,129.19,127.62,129.12,2013593.0
2023-01-12,129.6,129.8161,127.79,129.35,1839474.0
2023-01-13,128.42,129.61,128.2,129.51,1693354.0
2023-01-17,129.76,129.9,126.39,126.6,3510879.0
2023-01-18,126.85,127.19,122.26,122.75,4258480.0
2023-01-19,122.0,122.285,118.32,118.43,4979742.0
2023-01-20,118.55,120.71,116.76,120.65,4373522.0
2023-01-23,120.61,123.9,120.41,122.62,3412184.0
2023-01-24,116.04,120.0,114.5,115.0,10276456.0
2023-01-25,114.5,116.24,112.75,112.93,5993235.0
2023-01-26,113.51,114.1,111.76,113.55,4625624.0
2023-01-27,113.73,115.775,113.46,115.25,4114472.0
2023-01-30,114.47,116.0,112.56,112.58,5902886.0
2023-01-31,113.15,115.08,112.3824,115.08,5071217.0
