,Open,High,Low,Close,Volume
2023-03-27,163.95,164.47,161.83,163.12,3974110.0
2023-03-28,162.21,162.59,158.19,159.21,4883678.0
2023-03-29,161.7,164.1871,161.08,163.59,3884987.0
2023-03-30,163.96,164.96,161.81,162.41,2644815.0
2023-03-31,163.67,165.08,161.75,164.95,3594349.0
2023-04-03,164.11,165.24,162.68,163.78,2704361.0
2023-04-04,165.01,165.19,160.83,162.56,2063730.0
2023-04-05,160.56,161.6,160.19,161.08,2346826.0
2023-04-06,160.63,160.79,158.23,158.83,3754544.0
2023-04-10,158.04,161.17,157.8,161.14,2372633.0
2023-04-11,161.67,162.58,160.315,161.83,2742327.0
2023-04-12,163.22,163.22,158.8651,159.29,2817645.0
2023-04-13,159.8,162.42,158.98,162.3,2729022.0
2023-04-14,164.24,164.77,161.46,163.22,2618077.0
2023-04-17,161.94,163.74,160.885,163.71,2614241.0
2023-04-18,164.6,165.0487,163.28,164.4,2444533.0
2023-04-19,164.37,166.55,163.74,164.95,3768644.0
2023-04-20,159.0,163.75,154.01,163.28,10832403.0
2023-04-21,163.02,164.7681,161.23,163.78,3882603.0
2023-04-24,164.23,164.3,160.4015,160.59,2473468.0
2023-04-25,158.91,159.25,155.965,156.12,3421311.0
2023-04-26,155.77,157.265,155.08,155.72,2760806.0
2023-04-27,156.54,158.7,155.91,158.45,2143715.0
2023-04-28,157.3,161.38,156.88,161.34,2380121.0
2023-05-01,161.85,161.85,158.68,159.32,1803622.0
2023-05-02,158.35,158.35,151.91,153.25,4925558.0
2023-05-03,153.26,154.98,151.84,152.21,2655259.0
2023-05-04,151.03,151.25,147.4,148.81,3997870.0
2023-05-05,151.29,153.3167,151.12,152.65,2223216.0
2023-05-08,153.41,154.58,152.95,153.04,2271642.0
2023-05-09,152.0,153.73,151.88,153.38,2322801.0
2023-05-10,153.61,154.67,147.95,148.68,4602636.0
2023-05-11,147.97,148.5,146.275,147.99,2900305.0
2023-05-12,149.32,149.32,147.0893,147.93,2320020.0
2023-05-15,148.18,150.21,147.93,150.0,2271856.0
2023-05-16,150.19,152.41,148.37,148.41,1960309.0
2023-05-17,149.82,152.885,149.3,152.09,2446457.0
2023-05-18,152.25,154.12,151.06,153.48,2629827.0
2023-05-19,154.57,154.915,152.1377,152.95,2258568.0
2023-05-22,153.67,155.9,153.28,155.51,2483796.0
2023-05-23,154.47,155.76,152.5,152.56,2928596.0
2023-05-24,151.5,151.7,150.12,150.72,2308439.0
2023-05-25,149.6,151.5,149.37,151.08,3234307.0
2023-05-26,152.81,158.25,152.53,157.24,4015476.0
2023-05-30,157.15,158.95,156.66,158.01,3268247.0
2023-05-31,157.67,159.605,156.2625,158.56,5578469.0
2023-06-01,159.06,163.99,158.23,162.72,4087197.0
2023-06-02,164.99,169.85,164.49,168.56,4820511.0
2023-06-05,168.24,168.24,165.83,167.43,2870900.0
2023-06-06,167.85,172.65,167.5,171.82,3631658.0
2023-06-07,173.65,173.65,170.7,171.55,2789037.0
2023-06-08,170.65,171.53,169.56,171.14,2354853.0
2023-06-09,171.94,172.22,170.9401,171.72,2200936.0
2023-06-12,172.01,173.93,171.93,173.64,2610433.0
2023-06-13,174.41,176.12,174.21,175.14,2480393.0
2023-06-14,176.02,177.04,173.39,174.47,2326124.0
2023-06-15,171.41,174.53,169.5687,173.81,2797604.0
2023-06-16,174.2,174.5778,171.55,172.21,4616883.0
2023-06-20,171.0,171.22,168.33,169.41,2865881.0
2023-06-21,169.1,169.1,166.95,167.92,2813682.0
2023-06-22,167.28,168.5,165.225,168.26,2755943.0
2023-06-23,166.0,168.6,165.74,168.07,4214383.0
2023-06-26,168.53,170.5,167.06,167.11,2507095.0
2023-06-27,166.35,168.38,166.18,168.19,2434106.0
2023-06-28,167.26,169.87,167.195,169.78,2289046.0
2023-06-29,170.58,172.31,170.32,172.08,2899253.0
2023-06-30,174.24,175.09,173.33,174.2,3371290.0
2023-07-03,174.3,176.325,173.7,175.44,1700165.0
2023-07-05,174.38,176.57,174.04,175.57,2487901.0
2023-07-06,171.74,172.31,168.23,170.94,3158089.0
2023-07-07,169.13,171.57,168.6701,169.8,2145508.0
2023-07-10,169.86,171.83,169.45,171.71,1865586.0
2023-07-11,172.5,175.58,172.32,174.64,2282393.0
2023-07-12,177.0,177.91,174.31,174.33,2305815.0
2023-07-13,175.42,176.1,173.9,174.24,2080403.0
2023-07-14,175.36,175.66,172.52,173.39,1829557.0
2023-07-17,172.94,176.26,172.835,175.39,2144714.0
2023-07-18,175.19,178.44,174.43,178.04,2686999.0
2023-07-19,178.25,178.787,176.31,177.12,2749120.0
2023-07-20,175.56,177.22,174.05,177.11,3940706.0
2023-07-21,172.17,173.34,167.4201,170.22,9102138.0
2023-07-24,167.59,169.0,166.93,167.79,4979939.0
2023-07-25,167.35,168.95,166.42,166.5,3286740.0
2023-07-26,166.17,168.43,166.0601,167.75,2351961.0
2023-07-27,168.53,168.54,163.17,163.6,3944153.0
2023-07-28,165.29,166.58,164.64,165.43,2925999.0
2023-07-31,166.51,168.99,166.51,168.88,3346504.0
2023-08-01,167.95,169.805,167.26,169.65,2341377.0
2023-08-02,167.28,167.75,166.045,166.75,2236917.0
2023-08-03,165.84,166.66,165.03,166.41,1710129.0
2023-08-04,166.53,168.1,165.06,165.41,2256250.0
2023-08-07,166.85,167.33,166.14,166.96,2027204.0
2023-08-08,164.9,165.99,163.585,165.87,2102997.0
2023-08-09,165.94,166.29,163.5,163.82,2445231.0
2023-08-10,164.71,166.5,162.72,163.54,2556028.0
2023-08-11,162.67,165.78,162.6,165.27,2102666.0
2023-08-14,164.33,166.4837,163.77,166.08,1827413.0
2023-08-15,164.39,164.8105,161.7,161.91,2447597.0
2023-08-16,161.27,162.96,160.64,160.76,1994856.0
2023-08-17,161.91,162.606,160.38,160.58,2473106.0
2023-08-18,159.23,160.8,158.94,160.23,2139654.0
2023-08-21,160.88,161.6465,160.08,160.88,2070605.0
2023-08-22,160.76,161.26,158.61,159.08,2256108.0
2023-08-23,159.33,160.08,158.7,159.44,2042493.0
2023-08-24,159.01,161.42,157.74,157.79,2468593.0
2023-08-25,158.44,159.64,157.3294,158.32,2969215.0
2023-08-28,158.98,160.91,158.76,159.19,2509920.0
2023-08-29,158.89,160.79,158.3,160.24,2175785.0
2023-08-30,160.27,161.86,160.12,160.17,3039990.0
2023-08-31,160.66,160.9355,157.735,157.99,3653888.0
2023-09-01,159.07,160.16,158.71,159.62,2195658.0
2023-09-05,160.11,161.86,159.35,160.0,4150965.0
2023-09-06,159.07,159.84,156.86,158.0,2949366.0
