,Open,High,Low,Close,Volume
2023-04-24,64.75,64.99,63.6237,63.95,15532266.0
2023-04-25,64.17,64.17,63.63,63.85,12818860.0
2023-04-26,63.56,63.77,63.39,63.55,13080556.0
2023-04-27,63.53,63.76,63.1141,63.68,13795824.0
2023-04-28,63.61,64.16,63.48,64.15,13687621.0
2023-05-01,64.15,64.69,64.06,64.3,9091540.0
2023-05-02,64.14,64.14,63.27,64.01,10948420.0
2023-05-03,64.02,64.18,63.58,63.65,11084594.0
2023-05-04,63.74,63.93,63.51,63.72,11938308.0
2023-05-05,63.64,64.205,63.63,64.02,9039023.0
2023-05-08,63.81,64.055,63.61,63.92,7240719.0
2023-05-09,63.64,63.75,63.28,63.39,9067653.0
2023-05-10,63.32,63.64,62.99,63.5,10134026.0
2023-05-11,63.58,63.93,63.01,63.86,9581525.0
2023-05-12,63.86,64.19,63.7,64.11,8740752.0
2023-05-15,64.22,64.25,63.71,63.94,8149993.0
2023-05-16,63.895,63.895,63.16,63.22,9130361.0
2023-05-17,63.4,63.42,62.73,63.15,11582953.0
2023-05-18,63.01,63.04,62.57,62.8,13595053.0
2023-05-19,63.04,63.1,62.605,62.83,14251355.0
2023-05-22,62.785,62.865,61.44,61.51,15055371.0
2023-05-23,61.51,61.67,61.17,61.4,13932724.0
2023-05-24,61.38,61.43,60.72,60.88,11090129.0
2023-05-25,60.47,60.73,60.15,60.41,14463630.0
2023-05-26,60.45,60.64,60.11,60.26,12570281.0
2023-05-30,60.09,60.195,59.52,59.78,15634206.0
2023-05-31,59.92,60.28,59.365,59.66,54787628.0
2023-06-01,59.94,60.165,59.77,60.0,13402678.0
2023-06-02,60.27,61.32,60.08,61.16,15259845.0
2023-06-05,61.0,61.44,60.5548,60.75,12915645.0
2023-06-06,60.95,60.99,60.1244,60.31,10943523.0
2023-06-07,60.01,60.355,59.82,60.22,16817908.0
2023-06-08,60.13,60.405,59.98,60.37,15589981.0
2023-06-09,60.27,60.6667,60.17,60.47,12582572.0
2023-06-12,60.59,60.65,60.02,60.21,14220955.0
2023-06-13,60.21,60.67,60.04,60.45,13397782.0
2023-06-14,60.73,61.08,60.6,60.86,14099675.0
2023-06-15,60.61,61.2985,60.34,61.23,15271390.0
2023-06-16,61.6,62.17,61.48,61.67,26737982.0
2023-06-20,61.59,61.96,61.24,61.26,13973440.0
2023-06-21,61.31,61.7199,60.98,61.43,13948672.0
2023-06-22,61.81,62.1,61.585,61.85,15194155.0
2023-06-23,61.94,61.97,61.18,61.2,25112061.0
2023-06-26,61.205,61.29,60.39,61.22,12856073.0
2023-06-27,61.22,61.36,60.98,61.09,9068545.0
2023-06-28,60.88,61.04,60.4,60.52,11173182.0
2023-06-29,60.22,60.35,59.765,60.02,17142305.0
2023-06-30,60.0,60.35,59.87,60.22,19739193.0
2023-07-03,60.2,60.63,60.03,60.58,9694520.0
2023-07-05,60.28,61.1,60.16,61.03,14717678.0
2023-07-06,60.73,61.02,60.5,60.56,12604354.0
2023-07-07,60.31,60.495,59.73,59.76,14573961.0
2023-07-10,59.97,60.15,59.14,59.31,15480649.0
2023-07-11,59.46,59.56,58.84,59.52,15970131.0
2023-07-12,59.75,60.05,59.445,59.84,14241274.0
2023-07-13,60.12,60.46,59.98,60.35,11269754.0
2023-07-14,60.14,61.04,60.09,60.9,11634211.0
2023-07-17,60.76,61.1,60.49,60.81,10015422.0
2023-07-18,60.96,61.2488,60.41,60.57,11152930.0
2023-07-19,60.77,61.79,60.68,61.64,12936044.0
2023-07-20,61.68,62.41,61.67,62.39,11563020.0
2023-07-21,62.46,62.68,62.24,62.44,12815069.0
2023-07-24,62.42,62.81,62.4,62.46,10251135.0
2023-07-25,62.3,62.39,62.045,62.25,13422655.0
2023-07-26,61.86,63.17,61.39,63.05,17145517.0
2023-07-27,63.05,63.265,62.38,62.44,11517112.0
2023-07-28,62.585,62.77,62.2207,62.48,9723263.0
2023-07-31,62.45,62.45,61.73,61.93,15584503.0
2023-08-01,62.09,62.36,61.62,61.77,9283438.0
2023-08-02,61.56,62.585,61.56,61.96,11061082.0
2023-08-03,61.87,62.12,61.525,61.64,8039062.0
2023-08-04,61.68,61.89,60.62,60.71,9359298.0
2023-08-07,60.79,61.329,60.74,61.19,6982647.0
2023-08-08,61.19,61.35,60.62,60.92,7956064.0
2023-08-09,60.91,61.63,60.75,61.06,7904067.0
2023-08-10,61.35,61.73,60.79,60.92,7870314.0
2023-08-11,60.84,61.1982,60.69,61.17,8483912.0
2023-08-14,61.32,61.48,60.75,60.88,7176291.0
2023-08-15,60.69,60.8999,60.37,60.47,7187444.0
2023-08-16,60.54,60.82,60.4,60.48,8372266.0
2023-08-17,60.58,61.02,60.45,60.61,12873497.0
2023-08-18,60.54,61.085,60.37,60.95,11083770.0
2023-08-21,60.86,60.93,60.3206,60.43,8648519.0
2023-08-22,60.34,60.575,59.975,60.06,9412208.0
2023-08-23,60.2,60.435,60.16,60.27,7749490.0
2023-08-24,60.27,60.88,60.09,60.11,8955130.0
2023-08-25,60.41,60.57,60.01,60.39,7629222.0
2023-08-28,60.55,60.725,60.3692,60.56,6254255.0
2023-08-29,60.56,60.63,60.15,60.5,8189592.0
2023-08-30,60.64,60.74,60.2941,60.47,9447912.0
2023-08-31,60.3,60.47,59.805,59.83,14663458.0
2023-09-01,60.0,60.13,59.12,59.31,11262277.0
2023-09-05,59.25,59.32,58.67,58.82,12474644.0
2023-09-06,58.62,58.83,58.42,58.78,13923548.0
2023-09-07,58.95,59.16,58.3,58.33,17628594.0
2023-09-08,58.3,58.41,58.01,58.33,14332807.0
2023-09-11,58.4,58.99,58.225,58.88,14767420.0
2023-09-12,58.99,59.0,58.19,58.3,12292724.0
2023-09-13,58.4,58.68,58.34,58.44,12641370.0
2023-09-14,58.24,58.59,58.19,58.46,12311576.0
2023-09-15,58.41,58.635,57.75,57.94,55727509.0
2023-09-18,57.98,58.3499,57.63,58.3,13617370.0
2023-09-19,58.26,58.39,57.92,58.18,12000086.0
2023-09-20,58.3,58.83,58.08,58.44,14767923.0
2023-09-21,58.37,58.42,57.42,57.54,15945821.0
2023-09-22,57.85,57.965,57.5,57.6,14645394.0
2023-09-25,57.4,57.485,56.74,57.0,12358824.0
2023-09-26,56.73,56.895,56.4,56.53,11194700.0
2023-09-27,56.42,56.53,55.68,55.95,13766301.0
2023-09-28,56.23,56.32,55.7,55.81,12484769.0
2023-09-29,56.14,56.27,55.615,55.98,12271561.0
2023-10-02,55.91,56.009,55.075,55.48,11792502.0
2023-10-03,55.16,55.425,54.78,54.88,13604197.0
2023-10-04,54.89,55.28,54.71,55.04,12100517.0
2023-10-05,54.74,54.95,52.235,52.38,29878072.0
2023-10-06,52.04,53.29,51.55,53.14,30298866.0
2023-10-09,52.96,53.15,52.11,52.88,15704749.0
2023-10-10,54.13,54.33,53.56,54.03,20909684.0
2023-10-11,54.22,54.28,53.02,53.71,21138929.0
2023-10-12,53.76,53.83,52.4299,52.81,19330363.0
2023-10-13,52.74,53.42,52.64,52.89,14526994.0
2023-10-16,53.02,53.56,52.84,53.43,12816818.0
2023-10-17,53.31,54.1,53.21,54.07,16457191.0
2023-10-18,54.1,54.53,53.92,54.05,12809451.0
2023-10-19,54.16,54.76,53.86,54.35,16202187.0
2023-10-20,54.53,55.02,54.44,54.57,15686351.0
2023-10-23,54.38,54.89,54.045,54.08,21212650.0
2023-10-24,55.65,56.17,55.3,55.64,25290849.0
2023-10-25,55.76,56.2178,55.56,56.12,16701024.0
2023-10-26,56.37,56.625,55.72,55.78,16228386.0
2023-10-27,55.55,56.135,55.1,55.24,13626522.0
2023-10-30,55.43,56.275,55.42,56.15,15014293.0
2023-10-31,56.57,56.72,56.15,56.49,16639375.0
2023-11-01,56.8,56.88,56.26,56.44,14110797.0
2023-11-02,56.5,57.15,56.355,57.09,13087237.0
2023-11-03,57.4,57.59,56.7,56.74,13958733.0
2023-11-06,56.78,57.275,56.74,56.97,12673192.0
2023-11-07,56.92,57.3995,56.73,57.18,10449304.0
2023-11-08,57.32,57.465,56.92,57.09,13744014.0
2023-11-09,57.03,57.14,56.37,56.66,12021092.0
2023-11-10,56.87,56.925,56.055,56.72,11680428.0
2023-11-13,56.62,57.095,56.6,56.93,12798181.0
2023-11-14,57.02,57.24,56.805,57.1,12697066.0
2023-11-15,57.3,57.335,56.75,57.21,10201861.0
2023-11-16,57.25,57.53,56.81,57.15,16010449.0
2023-11-17,57.19,57.34,56.7,57.26,14476629.0
2023-11-20,57.05,57.575,56.955,57.4,13053919.0
2023-11-21,57.46,58.04,57.33,58.03,13891646.0
