company,headline,sentiment
3M Corporation,"WPR
Report: 3M, a global company with Wisconsin workers, is under stress from lawsuits
The global manufacturing giant 3M operates four plants in Wisconsin communities and appears to be struggling, according to a recent report in the Wall Street...
.
25 Oct 2023",-0.7351
3M Corporation,"Fierce Biotech News & Reports
3M rolls out skin-sticking adhesive allowing wearable monitors to last up to 4 weeks
3M has developed a new medical product with major staying power. The newest addition to the company's line of adhesives is designed to stay in place for up...
.
7 Feb 2023",0.0
3M Corporation,"MassDevice
3M completes Solventum healthcare business spinoff
3M (NYSE: MMM) announced today that it completed the spinoff of its Solventum healthcare business as a standalone company.
.
1 Apr 2024",0.0
3M Corporation,"Fortune
3M’s CEO is set to score a $26 million pension while the company freezes plans for non-union employees
3M's CEO is set to score a $26 million pension while the company freezes plans for non-union employees.
.
13 Jan 2024",-0.0516
3M Corporation,"The New Yorker
How 3M Discovered, Then Concealed, the Dangers of Forever Chemicals
3M found that many of its products, including Scotchgard and Scotchban, leached toxic chemicals called PFAS. Sharon Lerner reports on why the company kept...
.
20 May 2024",-0.4939
3M Corporation,"The Motley Fool
Why 3M Stock Plunged in January
3M shares have been battered by a series of missed earnings and sales targets and projections about future growth that never materialized.
.
2 Feb 2024",-0.0772
3M Corporation,"Forbes
What’s Next For 3M Stock After A 24% Fall This Year?
3M (NYSE: MMM) recently reported its Q3 results, with revenues falling below and earnings beating the street estimates, and we believe that MMM stock has...
.
2 Nov 2023",-0.5574
3M Corporation,"PR Newswire
3M Finalizes Separation of its Food Safety Business and Merger of the Business with Neogen; Accepts Shares Tendered in Exchange Offer
3M (NYSE: MMM) announced today both the successful completion of its split-off exchange offer for 3M common stock in connection with the previously announced...
.
1 Sept 2022",0.891
3M Corporation,"Reuters
3M names new healthcare spinoff as Solventum
U.S. industrial conglomerate 3M said on Thursday its independent healthcare business would be called Solventum following its spinoff.
.
16 Nov 2023",0.0
3M Corporation,"Tech.co
3M Rolls Back on ""Trust Approach"" & Issues a Return to Office
CEO of industrial conglomerate, 3M, latest to announce three day RTO mandate for company's global workforce.
.
22 Oct 2024",0.5106
3M Corporation,"Forbes
3M Stock Plunges In Response To Lower-Than-Expected Revenue - Will Job Cuts Be Enough To Spur Business?
3M stock prices fell dramatically on January 24th after it missed revenue expectations. The company is cutting thousands of jobs in an effort to right the...
.
27 Jan 2023",-0.5994
3M Corporation,"IndustryWeek
3M Could Sell ‘Commodity-Like’ Units, New CEO Says
New 3M Co. CEO Bill Brown said at a recent investment bank gathering that the diversified manufacturer could sell off some of its divisions in coming years.
.
13 Sept 2024",0.0
3M Corporation,"Canadian Occupational Safety
The science of the three Fs: Fit, Form, Function
This article was created in partnership with 3M Canada. Back in 2015, 3M Company acquired Capital Safety and with that integration, expanded its signature...
.
16 Oct 2024",0.8442
3M Corporation,"Reuters
3M reaches tentative $10.3 billion deal over US 'forever chemicals' claims
3M Co has reached a $10.3 billion settlement with a host of U.S. public water systems to resolve water pollution claims tied to ""forever chemicals,"" the...
.
22 Jun 2023",0.4939
3M Corporation,"Manufacturing Dive
3M PFAS settlement gets final approval
The chemical giant will pay public water suppliers between $10.5 billion and $12.5 billion to settle claims that it contaminated public drinking water with...
.
4 Apr 2024",0.4019
3M Corporation,"Healthcare IT News
Cerebral says 3M affected by a patient data breach
The telehealth company said data was transmitted to third parties without patient consent through pixel trackers, including online self-assessment responses...
.
13 Mar 2023",0.1114
3M Corporation,"PR Newswire
3M Reports Third-Quarter Results; Raises Full-Year 2024 Earnings Guidance
PRNewswire/ -- 3M (NYSE: MMM) today reported third-quarter results. ""The 3M team delivered another quarter of strong operational execution, resulting in a.
.
22 Oct 2024",0.5106
3M Corporation,"WSJ
3M Picks Otis Worldwide Finance Chief Anurag Maheshwari as CFO
3M named Anurag Maheshwari, chief financial officer at elevator maker Otis Worldwide, as its next CFO, adding another corporate outsider to the manufacturing...
.
1 Aug 2024",0.0
3M Corporation,"Bloomberg
3M’s CEO Swamped by a $50 Billion Stock Rout
Not many chief executive officers can oversee a more than $50 billion plunge in a company's market value and keep their jobs. And yet 3M Co.
.
16 Feb 2023",0.34
3M Corporation,"Bloomberg Law News
3M Lawyer Lands Among Highest Paid After 23 Years at Company
Rhodes received more than $6.7 million in total compensation last year, making him for the first time one of 3M's five highest-paid executives, the Maplewood,...
.
28 Mar 2024",0.0
3M Corporation,"Nasdaq
3M Stock Trades Near 52-Week High: How Should Investors Play?
Shares of 3M Company MMM are showing impressive gains of late, trading close to its 52-week high of $135.28. The stock closed at $134.61 (on Monday),...
.
17 Sept 2024",0.8519
3M Corporation,"Barron's
Why 3M Stock Rose 23% on Friday (and How Investors Should Have Seen It Coming)
3M stock had its best day on record Friday. Second-quarter earnings were a nice surprise, but they weren't the reason for the big jump in the shares.
.
29 Jul 2024",0.7814
3M Corporation,"Reuters
ADM names 3M's Patolawala as its CFO amid US government investigation
Archer-Daniels-Midland named manufacturing giant 3M's Monish Patolawala as its CFO on Wednesday, as the grain trader tries to steer its way through multiple...
.
10 Jul 2024",0.0
3M Corporation,"MarketScreener
3M Company: Out of the rut? -July 29, 2024 at 10:29 am EDT
3M, which is accustomed to posting stratospheric profitability despite limited use of leverage, finds itself valued on the stock market at just eight times...
.
29 Jul 2024",0.6874
3M Corporation,"Forbes
What’s Next For 3M Stock After A 15% Fall This Year?
3M (NYSE: MMM) reported its Q4'23 results last month, with revenues and earnings beating the street estimates. The company reported revenue of $8.0 billion...
.
16 Feb 2024",-0.4588
3M Corporation,"ABC News
3M agrees to $10.3B settlement over claims it polluted drinking water with 'forever chemicals'
3M announced Thursday it agreed to pay $10.3 billion to settle lawsuits claiming it polluted drinking water with so-called ""forever chemicals.""
.
23 Jun 2023",-0.6249
3M Corporation,"The New York Times
3M Says It Will Pay $6 Billion to Resolve Combat Earplug Lawsuits (Published 2023)
The settlement would end years of litigation brought by military service members and veterans who claimed that the earplugs sold by 3M had led to hearing...
.
29 Aug 2023",-0.3818
3M Corporation,"Business Wire
Baron & Budd and Cossich, Sumich, Parsiola & Taylor Obtain Historic $12.5 Billion Settlement with 3M Company to Resolve PFAS Contamination Suits for Public Water Providers
3M Company has agreed to a nationwide class settlement, amounting to a record-breaking sum of up to $12.5 billion, with public water systems affected by PFAS...
.
22 Jun 2023",0.4767
3M Corporation,"The Washington Post
3M Mexico blends science and giving to drive sustainability, prosperity in local communities
3M Mexico blends science and giving to drive sustainability, prosperity in local communities. Language. By WP Creative Group. June 16, 2023.
.
16 Jun 2023",0.8567
3M Corporation,"Yahoo Finance
Here's Why It is Appropriate to Retain 3M Stock Right Now
3M Company MMM has been witnessing solid momentum in the Transportation and Electronics segment, driven by strength in electronics, automotive and aerospace...
.
11 Sept 2024",0.5859
3M Corporation,"MarketScreener
Analyst recommendations: 3M Company, GM, IBM, Robinhood, Moonpig...
Find a selection of analysts' recommendations covering North America and the UK. The list only includes companies that have been the subject of a change of...
.
29 Oct 2024",0.0
3M Corporation,"Reuters
3M agrees to pay $6 bln to settle lawsuits over US military earplugs
3M on Monday agreed to pay $6.01 billion to settle nearly 260000 lawsuits by current and former U.S. military service members who say they suffered hearing...
.
28 Aug 2023",-0.5106
3M Corporation,"The Chemical Engineer
3M to pay water companies up to US$12.5bn over PFAS contamination
3M will pay US public water companies up to US$12.5bn to tackle PFAS, after a district court gave final approval to a previously announced settlement agreement.
.
8 Apr 2024",0.6705
3M Corporation,"Legal Dive
3M settles largest mass tort case ever
The $6 billion deal ends roughly 260000 lawsuits filed by service members who say the company knew earplugs made by its subsidiary could expose them to...
.
28 Aug 2023",-0.1779
3M Corporation,"3M News Center
3M's ""Green Works"" docuseries spotlights how green jobs can help drive a more sustainable future
3M's docuseries debuts at Fast Company Innovation Festival ahead of New York Climate Week; Collaboration with Work on Climate will address the critical need...
.
18 Sept 2024",0.7351
3M Corporation,"Seeking Alpha
3M Company: Huge Risks And No Growth, Why Bother? (NYSE:MMM)
Summary · 3M has faced significant legal issues, including a $6 billion settlement over defective earplugs and a $10.3 billion settlement over water...
.
3 Jun 2024",-0.34
3M Corporation,"Trellis Group
3M pledges to stop making 'forever chemicals' by 2025
3M has promised to stop making and using harmful “forever chemicals” across its product portfolio by the end of 2025.
.
30 Dec 2022",-0.2263
3M Corporation,"Simply Wall Street
3M (NYSE:MMM) shareholder returns have been respectable, earning 65% in 1 year
3M has rewarded shareholders with a total shareholder return of 65% in the last twelve months. That's including the dividend. That gain is better than the...
.
15 Sept 2024",0.9081
3M Corporation,"PR Newswire
3M and Svante announce joint development agreement to develop and produce carbon dioxide removal products
PRNewswire/ -- 3M (NYSE: MMM) is expanding its ongoing commitment to materials science-based climate tech solutions by working with Svante Technologies,...
.
16 May 2023",0.7579
3M Corporation,"CNN
Payments to veterans begin in $6 billion 3M earplug settlement
3M has started sending payments as part of its previously announced $6 billion settlement to resolve almost 300000 lawsuits alleging that the manufacturing...
.
18 Jan 2024",0.3134
3M Corporation,"MarketWatch
3M may be poised to cut its dividend — and break with a 64-year tradition, says analyst
The company is grappling with legal settlements and a slowdown in growth and margins that are making its dividend difficult to sustain.
.
18 Apr 2024",0.128
3M Corporation,"FOX 9 Minneapolis-St. Paul
3M video depositions shed light on PFAS litigation, company’s research
Recorded depositions obtained by the FOX 9 Investigators show 3M executives and scientists were aware of potential environmental and health risks associated...
.
4 Nov 2024",-0.4404
3M Corporation,"Investopedia
Scotch Tape and Post-It Notes Maker 3M Craters on Profit Warning
3M warned about full-year profit, saying it faces a muted macroeconomic environment. The company's outlook for earnings was below analyst estimates,...
.
23 Jan 2024",0.3182
3M Corporation,"Reuters
3M shares soar as strong results highlight cost cuts, growth push
3M's shares soared to a near two-year high on Friday following the industrial conglomerate's quarterly results that underscored its focus on investing in...
.
26 Jul 2024",0.8591
3M Corporation,"Forbes
3M Reaches $10.3 Billion Deal With Public Water Suppliers Over 'Forever Chemicals'
Manufacturer 3M and several water systems across the United States agreed to a $10.3 billion settlement over water pollution claims involving “forever...
.
22 Jun 2023",0.6249
3M Corporation,"Nasdaq
Is 3M Company Stock Outperforming the S&P 500?
Over the past three months, MMM stock declined marginally, underperforming the S&P 500 Index's ($SPX) 9.5% gains during the same time frame.
.
12 Dec 2024",0.34
3M Corporation,"Bloomberg Law News
3M Company Defeats Worker's Religious Bias Suit Over Vaccine
3M Company Defeats Worker's Religious Bias Suit Over Vaccine ... A Christian man working for 3M Co. who objected to the company's Covid-19 vaccine policy can't...
.
5 Jul 2024",-0.6597
3M Corporation,"Forbes
3M Will Discontinue Use Of Hazardous PFAS ‘Forever Chemicals’ By 2025
3M announced plans on Tuesday to stop making products that contain a class of hazardous “forever chemicals” known as PFAS by the end of 2025.
.
20 Dec 2022",-0.296
3M Corporation,"The Motley Fool
3M Tops Q3 Guidance, Boosts Forecast
3M surpassed third-quarter earnings expectations, demonstrating solid growth despite facing significant legal and environmental challenges.
.
22 Oct 2024",0.6414
3M Corporation,"ESG Today
3M Invests in Green Hydrogen Tech Company Ohmium
3M Invests in Green Hydrogen Tech Company Ohmium ... 3M announced today that it has made a strategic investment in green hydrogen tech company Ohmium...
.
17 Jul 2024",0.0
3M Corporation,"Forbes
3M Stock To Trade Higher Post Q4?
3M Company (NYSE: MMM) is scheduled to report its Q4 2022 results on Tuesday, January 24. We expect the company to post revenue and earnings slightly above...
.
23 Jan 2023",0.0
3M Corporation,"PR Newswire
Bryan Hanson Named CEO of 3M's Health Care Business Group
PRNewswire/ -- 3M (NYSE: MMM) today announced the appointment of Bryan C. Hanson as Chief Executive Officer of the independent health care company when it...
.
22 Aug 2023",0.7506
3M Corporation,"Reuters
3M raises full-year profit forecast as cost-cut measures pay off
U.S. industrial conglomerate 3M Co on Tuesday raised its full-year profit forecast and reported better-than-expected quarterly results helped by higher...
.
25 Jul 2023",0.6597
3M Corporation,"Yahoo Finance
3M (MMM) Sees a More Significant Dip Than Broader Market: Some Facts to Know
3M (MMM) closed the most recent trading day at $136.60, moving -0.45% from the previous trading session.
.
25 Sept 2024",0.2716
3M Corporation,"Toxic-Free Future
3M announces it will stop making PFAS “forever chemicals” by 2025
3M Statement follows increasing numbers of corporate commitments by major retailers and growing restrictions in state policies nationwide to ban toxic PFAS.
.
20 Dec 2022",-0.5574
3M Corporation,"Stock Titan
3M transfers a portion of U.S. pension payment obligations
3M transfers $2.5B in pension obligations to insurer, affecting 23k retirees. No extra funding needed, but $0.8-$0.9B charge expected in Q2 2024.
.
13 Jun 2024",-0.1531
3M Corporation,"MassDevice
Roman to move out of CEO post at 3M, successor named
3M announced today that it has selected William M. Brown to succeed Mike Roman as the company's CEO.
.
12 Mar 2024",0.6249
3M Corporation,"Forbes
What Led To A 40% Fall In 3M Stock Since 2019?
After a 14% fall year-to-date, at the current levels, 3M stock (NYSE: MMM) looks undervalued. 3M stock fell from $122 in early January to $103 now.
.
15 Mar 2023",0.0
3M Corporation,"Reuters
3M shareholders vote down executives' pay packages in annual meeting
3M said on Tuesday that the annual compensation packages of certain executives, including that of former CEO Mike Roman, did not receive the requisite...
.
14 May 2024",0.1779
3M Corporation,"WSJ
3M to Cut Thousands More Jobs as Sales Struggle
Restructuring to focus on faster-growing businesses including industrial automation and climate technology.
.
25 Apr 2023",-0.5267
3M Corporation,"Yahoo Finance
Dividend Aristocrats Face Payout Challenges: 3M and Leggett & Platt Cut Dividends
Dividend Aristocrats, S&P 500 companies prized for their ability to increase annual dividend payouts for at least 25 consecutive years, have long been a...
.
21 Jul 2024",0.7351
3M Corporation,"AP News
3M fires company executive for inappropriate conduct weeks after promotion
3M fires company executive for inappropriate conduct weeks after promotion ... WASHINGTON (AP) — 3M has fired prominent company executive Michael Vale due to “...
.
15 May 2023",-0.3182
3M Corporation,"Environment+Energy Leader
NRS, 3M, and Others Announce New Appointments
National Renewable Solutions (NRS) has announced four key leadership promotions to support the company's ambitious growth plans.
.
20 Aug 2024",0.8442
3M Corporation,"The Motley Fool
Is 3M Stock a Buy?
3M will persist through the headwinds it faces, but some investors (like me) may not want to hang around for the ride.
.
27 Mar 2024",-0.3145
3M Corporation,"Modern Distribution Management
3M Appoints New CEO, Chairman
3M appointed William “Bill” Brown CEO to succeed Michael Roman, who will become Executive Chairman of the 3M Board of Directors, effective May 1.
.
12 Mar 2024",0.743
3M Corporation,"Vietnam+ (VietnamPlus)
US’s 3M Corporation opens science, technology, engineering centre in Hanoi
The 3M Corporation from the US opened a science, technology and engineering centre in Hanoi on August 13. The centre introduces a series of solutions for...
.
13 Aug 2024",0.1779
3M Corporation,"The Motley Fool
Is Honeywell Becoming the New 3M?
Honeywell's recent portfolio realignment is as piecemeal as 3M's was a few years ago. Both companies need to boost their growth rates.
.
18 Oct 2023",0.34
3M Corporation,"MedTech Dive
3M’s healthcare unit Q4 earnings drop on nurse shortages, falling hospital budgets
3M's healthcare unit posted a drop in profit and revenue in the fourth quarter as healthcare procedure volumes were hurt by nurse shortages and declining...
.
25 Jan 2023",-0.7579
3M Corporation,"Investing.com
3M and US Conec ink deal on optical interconnect tech
3M (NYSE: MMM) and US Conec Ltd. have entered into a strategic licensing agreement involving 3M's Expanded Beam Optical Interconnect technology.
.
19 Dec 2024",0.4939
3M Corporation,"WSJ
The Long Dry Spell at One of America’s Most Innovative Companies
3M investors and scientists worry a shift in R&D strategy is stifling breakthroughs as the company faces billions of dollars in lawsuit payouts.
.
5 Oct 2023",-0.1548
3M Corporation,"Barron's
3M Spinoff Solventum Stock Is Down. What Happens Next.
The spinoff of 3M's healthcare business is complete and shares of the new company, called Solventum, are lower. It could be a buying opportunity.
.
1 Apr 2024",0.4215
3M Corporation,"CleanTechnica
3M Knew Its Fluorochemicals Were Toxic Decades Ago & Likely To Cause Cancer
3M's most successful products contained human-made compounds called fluorochemicals. The company's PFOS (perfluorooctanesulfonic acid) had tested positive in...
.
27 May 2024",0.5095
3M Corporation,"Fortune
3M has a ‘future of work manager’ — here’s why her goal is to work herself out of a job
A career strategy and marketing professional, Lokken's current title at 3M—the manufacturing conglomerate at No. 116 on the Fortune 500—is “Future of Work...
.
23 Feb 2024",-0.296
3M Corporation,"Nasdaq
After Its Historic Dividend Cut, Is 3M Stock Still Worth Buying?
3M stock is a Dividend King no more, as the company slashed its payout following the Solventum spinoff. Is the stock still a buy for investors seeking...
.
6 May 2024",-0.5106
3M Corporation,"WSJ
3M Settles U.S. Probe Over Tourist Trips for China Officials
The company agreed to pay more than $6.5 million to settle a Foreign Corrupt Practices Act case over dozens of excursions it bought for government...
.
25 Aug 2023",0.1779
3M Corporation,"Bloomberg.com
3M Multibillion-Dollar Settlement Is Bad News for Its Dividend
3M announced a deal to pay as much as $12.5 billion over 13 years to resolve lawsuits from US cities that contend their drinking water supplies were polluted.
.
26 Jun 2023",-0.6908
3M Corporation,"Investopedia
3M Settles 'Forever Chemicals' Lawsuits for $10.3 Billion
3M (MMM) announced that it had agreed to pay $10.3 billion to settle broad class-action lawsuits over so-called “forever chemicals.”
.
23 Jun 2023",-0.128
3M Corporation,"Food Safety Magazine
Neogen, 3M Food Safety Finalize Merger
Neogen Corporation has completed its previously announced merger with 3M's Food Safety business. The aim of the transaction is to forge an innovative leading...
.
6 Sept 2022",0.8834
3M Corporation,"Barron's
Why 3M Stock Is Getting Crushed After Earnings Beat Estimates
Growth is back at 3M but the stock is dropping anyway. Tuesday morning, 3M announced better-than-expected 2024 numbers. The company reported fourth-quarter...
.
23 Jan 2024",-0.0258
3M Corporation,"CNN
3M chief business officer fired for inappropriate conduct
3M fired 30-year company veteran Michael Vale on Friday for “inappropriate conduct,” less than one month after elevating him to a new role as chief business...
.
15 May 2023",-0.802
3M Corporation,"Bangkok Post
3M to exit Neoplast, Neobun brands in Thailand, some other SE Asain countries
Industrial conglomerate 3M Co said on Friday it will exit its Neoplast and Neobun brands in Thailand and some other Southeast Asian countries.
.
1 Jul 2022",0.0
3M Corporation,"edie
3M’s emissions reductions targets validated by SBTi
3M has announced that its near-term emissions reduction targets have been validated by the Science Based Targets initiative (SBTi) in line with a 1.5C...
.
11 Oct 2024",0.4215
3M Corporation,"Reuters
Connecticut firefighters sue DuPont, 3M, Honeywell over allegedly contaminated gear
DuPont , 3M , Honeywell and 16 other defendants were sued on Tuesday by Connecticut firefighters who said their protective gear was contaminated by toxic...
.
26 Jun 2024",0.0
3M Corporation,"ProPublica
How 3M Execs Convinced a Scientist the Forever Chemicals She Found in Human Blood Were Safe
Decades ago, Kris Hansen showed 3M that its PFAS chemicals were in people's bodies. Her bosses halted her work. As the EPA now forces the removal of the...
.
20 May 2024",0.6808
3M Corporation,"Forbes
What’s Driving The Rebound In 3M Stock?
3M stock (NYSE: MMM) currently trades around $128 per share, roughly 15% below its pre-inflation shock highs of $150 seen in June 2021.
.
10 Sept 2024",-0.1027
3M Corporation,"Nasdaq
Is Wall Street Bullish or Bearish on 3M Company Stock?
3M has a robust earnings surprise history. It has surpassed Wall Street's bottom-line estimates in the past four quarters. MMM stock has a consensus “Moderate...
.
8 Nov 2024",0.5423
3M Corporation,"Yahoo Finance
3M (MMM) Expected to Beat Earnings Estimates: What to Know Ahead of Q3 Release
3M (MMM) possesses the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key...
.
15 Oct 2024",0.2263
3M Corporation,"MedTech Dive
Insulet CFO leaves for 3M health spinoff
Wayde McMillan plans to step down as CFO and treasurer of Insulet on Oct. 20 to join 3M's healthcare business, which the company plans to spin off at the end...
.
4 Oct 2023",0.4019
3M Corporation,"WSJ
3M Names New CEO Amid PFAS Battles, Health Spinoff
The company said it hired as its next chief executive Bill Brown, who previously led Florida-based defense contractor L3Harris Technologies.
.
12 Mar 2024",-0.2732
3M Corporation,"Window Film Magazine
3M Files Countersuit Against Mr. Tint
3M Company has responded to the court case involving South Carolina-based Mr. Tint, owned by Tom Nocilo, vs. the 3M Company.
.
21 Feb 2024",0.0
3M Corporation,"Weil
Weil Advised NEOGEN Corporation in its $5.3B Combination with the Food Safety Business of 3M
Weil Advised NEOGEN Corporation in its $5.3B Combination with the Food Safety Business of 3M ... The transaction closed on September 01, 2022. The Weil team that...
.
1 Sept 2022",0.6808
3M Corporation,"Medical Device and Diagnostic industry
Solventum: How 3M's Healthcare Spin Will Unlock Value Creation
In just 7 business days, Solventum will split from 3M, creating a new publicly traded healthcare company.
.
21 Mar 2024",0.6908
3M Corporation,"Inside Climate News
A 3M Plant in Illinois Was The Country’s Worst Emitter of a Climate-Killing ‘Immortal’ Chemical in 2021
CORDOVA, Ill.—At a sprawling 3M chemical manufacturing complex here, where the company makes adhesives for Post-it notes, golf clubs and LCD displays,...
.
29 Dec 2022",-0.6249
3M Corporation,"Quality Assurance & Food Safety
Neogen Completes 3M Food Safety Business Merger
Neogen Corporation announced last week that it has completed the previously announced merger with 3M's Food Safety business to create an innovative leader in...
.
5 Sept 2022",0.93
3M Corporation,"CNN
3M agrees to pay $10.3 billion to settle ‘forever chemicals’ drinking water lawsuits
3M announced Thursday that it had reached an agreement to settle lawsuits that claimed that toxic “forever chemicals” had contaminated water supplies in the...
.
22 Jun 2023",0.4215
3M Corporation,"Kenyan Wall Street
Dividend Aristocrats In Focus: 3M Company
3M has raised its dividend for 64 consecutive years and will likely continue to increase the dividend each year for many years to come.
.
12 May 2023",0.3182
3M Corporation,"WSJ
3M Investor Raises Concerns About Company Leadership
3M's revenue and earnings have been disappointing since Mr. Roman became CEO in 2018, citing a total shareholder return of negative 32% during that time.
.
2 Feb 2023",-0.7845
3M Corporation,"MedTech Dive
3M names William Brown CEO
William Brown has been appointed the next CEO of 3M, effective May 1, the company announced Tuesday. Brown will succeed Michael Roman.
.
12 Mar 2024",0.743
3M Corporation,"PR Newswire
3M Sets Final Exchange Ratio in Split-Off Exchange Offer in Connection with Neogen Transaction
PRNewswire/ -- 3M (NYSE: MMM) announced today the final exchange ratio of 6.7713 for its split-off exchange offer to 3M stockholders to exchange their...
.
29 Aug 2022",0.0
3M Corporation,"Simply Wall Street
Is 3M (NYSE:MMM) A Risky Investment?
Howard Marks put it nicely when he said that, rather than worrying about share price volatility, 'The possibility of permanent loss is the risk I worry...
.
16 Oct 2024",-0.3612
3M Corporation,"MedTech Dive
3M plans 6,000 layoffs as hospital staffing woes continue to curb procedures
Manufacturing and supply chain “headwinds” hurt operating margins in the first quarter, the company said.
.
27 Apr 2023",-0.743
3M Corporation,"MedTech Dive
3M to spin off health unit April 1
The company broke down Solventum's expected growth and risks as a standalone business in a recent federal filing.
.
22 Feb 2024",-0.3182
3M Corporation,"Reuters
3M India's quarterly profit jumps 22% as expenses ease
3M India reported on Tuesday a 22% jump in its first-quarter profit, as a decrease in total expenses helped lift the diversified products maker's...
.
6 Aug 2024",0.8074
3M Corporation,"The Guardian
3M sets 2025 deadline to stop making ‘forever chemicals’
Company's current net sales of manufactured PFAS, which are linked to cancer and heart problems, are about $1.3bn.
.
20 Dec 2022",-0.8519
3M Corporation,"Yahoo Finance
Don't Race Out To Buy 3M Company (NYSE:MMM) Just Because It's Going Ex-Dividend
Some investors rely on dividends for growing their wealth, and if you're one of those dividend sleuths, you might be intrigued to know that 3M Company...
.
22 Aug 2024",0.5994
3M Corporation,"WSJ
Exclusive | Recent 3M Spinoff Solventum Explores Sale of Filtration Unit
The healthcare company spun off from 3M this year, has retained bankers to explore a sale of its purification and filtration business.
.
24 Oct 2024",0.1531
3M Corporation,"The Motley Fool
Why 3M Stock Was Moving Higher Today
Shares of 3M (MMM 0.90%) finished the day higher after the industrial conglomerate completed the spin-off of its healthcare business, which is now known as...
.
1 Apr 2024",-0.1779
3M Corporation,"The Independent
3M fires top executive Michael Vale for ‘inappropriate’ conduct
The company did not further detail the alleged actions that led to Mr Vale's firing.
.
15 May 2023",-0.1531
3M Corporation,"AP News
Court approves 3M settlement over ‘forever chemicals’ in public drinking water systems
Chemical manufacturer 3M will begin payments starting in the third quarter to many U.S. public drinking water systems as part of a multi-billion-dollar...
.
1 Apr 2024",0.4019
3M Corporation,"Sustainability Magazine
Sustainable Manufacturing: 3M's New Scope 3 Targets
Manufacturer 3M has just had its first Scope 3 goal for 2030 validated - to reduce absolute Scope 3 emissions by 42% by 2030 from a 2021 baseline.
.
12 Nov 2024",0.2263
3M Corporation,"Forbes
3M Will Pay More Than $6.5 Million Over Allegedly Funding Tourism For Chinese Officials
The SEC charged a 3M subsidiary with violations of the Foreign Corrupt Practices Act, a federal law that prohibits American entities from bribing foreign...
.
25 Aug 2023",-0.6808
3M Corporation,"Yahoo Finance
3M Board Declares Quarterly Dividend
The 3M Board of Directors (NYSE:MMM) today declared a dividend on the company's common stock of $0.70 per share for the fourth quarter of 2024.
.
5 Nov 2024",0.296
3M Corporation,"AP News
3M reaches $10.3 billion settlement over contamination of water systems with 'forever chemicals'
Chemical manufacturer 3M Co. will pay at least $10.3 billion to settle lawsuits over contamination of many US public drinking water systems.
.
22 Jun 2023",-0.2023
3M Corporation,"Bloomberg.com
3M to Pay Up to $12.5 Billion to Settle Forever-Chemicals Lawsuits
3M Co. has agreed to pay as much as $12.5 billion over 13 years to resolve claims that so-called forever chemicals it manufactured for decades polluted...
.
22 Jun 2023",0.3182
3M Corporation,"Marketing91
Top 30 3M Alternatives & Competitors in 2025
The top 3M competitors are Honeywell International, DuPont, Saint-Gobain, Danaher, Johnson & Johnson, General Electric, Avery Dennison, Becton Dickinson,...
.
28 Nov 2024",0.3818
3M Corporation,"Environmental Working Group
Dow, 3M and others likely exploit loophole to avoid reporting ‘forever chemicals’ releases
At least seven facilities around the US operated by Dow Chemical, 3M and other companies are using very large amounts of the toxic “forever chemicals” known as...
.
22 Sept 2022",-0.3818
3M Corporation,"Yahoo Finance
3M faces further legal battles after earplugs, PFAS settlements
3M Company (MMM) settled a lawsuit over faulty earplugs sold to the U.S. military for $6 billion, but that still may not be the end of the company's legal...
.
29 Aug 2023",-0.3919
3M Corporation,"Modern Distribution Management
3M Notes Improving Business Despite $2B Loss in 3Q
3M reported its 2023 third quarter financial results on Oct. 24, which were highlighted by continued sales declines that weren't as severe as in 2Q.
.
24 Oct 2023",0.7137
3M Corporation,"Quality Assurance & Food Safety
3M Commences Split-Off Exchange Offer for Food Safety Business
3M announced the commencement of an exchange offer to effect the separation of its food safety business in furtherance of the previously announced Reverse...
.
8 Aug 2022",0.8689
3M Corporation,"Investopedia
3M Beats Estimates, but Sales in Two of Its Three Units Dropped
3M posted better-than-expected results Tuesday, but sales were down in two of its three divisions. Revenue declined at the company's Transportation and...
.
22 Oct 2024",0.0
3M Corporation,"Fortune
Manufacturing giant 3M is cutting 6,000 jobs including senior executive roles to try and turn around its troubled business
The reductions, part of an ongoing restructuring, are expected to trim annual costs by as much as $900 million.
.
25 Apr 2023",-0.5423
3M Corporation,"Yahoo Finance
3M (NYSE:MMM) Surprises With Q3 Sales
Industrial conglomerate 3M (NYSE:MMM) announced better-than-expected revenue in Q3 CY2024, but sales fell 21.5% year on year to $6.29 billion.
.
22 Oct 2024",0.1154
3M Corporation,"MarketWatch
3M’s stock suffering biggest selloff in 5 years after 2024 profit warning
Shares of 3M Co. tanked Tuesday, after the consumer, industrial and healthcare-products company provided a 2024 profit outlook that was well below forecasts.
.
23 Jan 2024",0.5574
3M Corporation,"Insurance Business America
MetLife to provide annuity benefits for 3M retirees, beneficiaries
MetLife has announced that its subsidiary, Metropolitan Tower Life Insurance Company, has entered into an agreement with 3M to provide annuity benefits.
.
14 Jun 2024",0.8807
3M Corporation,"Optics.org
3M backs Morphotonics for augmented reality lens production
Netherlands startup reveals that the global materials giant is supporting its $10M-plus fundraising drive.
.
17 Sept 2024",0.4019
3M Corporation,"Reuters
3M annual profit forecast squeezed by sluggish electronics, China demand
Industrial conglomerate 3M forecast full-year earnings below Wall Street estimates on Tuesday, saying the macro environment ""remains muted"" and sending its...
.
23 Jan 2024",-0.0772
